"bedrooms","bathrooms","sqft_living","sqft_lot","grade","sqft_above","sqft_basement","yr_built","yr_renovated","lat","long","sqft_living15","sqft_lot15","date_month","date_day","price"
4,3.5,3290,5559,8,2290,1000,1906,2004,47.6788,-122.346,1790,6000,"2",20,13.77988441659
4,3.5,3500,9523,10,2460,1040,1996,0,47.6848,-122.208,3160,5997,"10",24,14.1339650163553
5,2.25,3260,7969,8,3260,0,1982,0,47.314,-122.344,2070,7962,"10",7,12.7769137644561
5,3.25,4230,10260,10,3860,370,1996,0,47.5503,-122.081,2980,10997,"7",10,13.6502832582584
5,1,1590,6700,6,1090,500,1942,0,47.5075,-122.35,1370,8040,"7",2,12.1281165094513
2,1.5,1010,6000,7,1010,0,1923,0,47.498,-122.222,1290,6000,"11",19,12.5024703760492
3,1.75,1820,8400,7,1340,480,1976,0,47.734,-122.17,1900,8112,"12",24,12.9546568981599
2,1,870,7500,7,870,0,1947,0,47.5465,-122.384,1240,5709,"12",15,12.8477975760197
3,2,1620,7800,7,1200,420,1969,0,47.7288,-122.171,1540,7565,"12",26,13.1711554463339
4,3.5,3980,209523,9,3980,0,2006,0,47.5574,-121.89,2220,65775,"7",18,13.6047907612158
4,1,1630,8400,6,1630,0,1962,0,47.3052,-122.362,1190,8989,"7",22,12.2546294491398
3,2,1230,1613,8,1010,220,2003,0,47.6661,-122.37,1610,1873,"12",4,12.9944186360567
4,2,3510,12905,8,2210,1300,1965,1982,47.4466,-122.36,2530,16143,"5",23,13.2264008181845
4,2.5,2160,4500,7,2160,0,2002,0,47.4819,-122.182,2160,4496,"4",23,12.7910804529819
3,1,1020,5870,6,1020,0,1941,0,47.741,-122.314,1160,6901,"9",10,12.3987611130625
3,1.75,1590,9417,7,1590,0,1954,0,47.7617,-122.36,1600,9272,"9",26,12.7068509637411
3,2.25,3440,44374,10,2190,1250,1979,0,47.547,-122.111,3470,40185,"11",5,13.5144068165308
5,1,3020,4800,7,3020,0,1901,0,47.6025,-122.313,1350,1307,"12",18,13.353476685668
3,1.75,2280,7800,8,1360,920,1941,0,47.6985,-122.387,2280,5200,"8",15,13.5278298188449
4,2.5,2790,6540,9,2790,0,1999,0,47.6087,-122.016,2790,6270,"10",13,13.4516685633948
2,0.5,580,6900,5,580,0,1941,0,47.5135,-122.262,1570,5040,"1",14,11.5991123354811
3,1.5,2030,10075,7,1080,950,1961,0,47.4713,-122.197,2210,10075,"2",25,12.8713371932914
2,1,850,2700,6,850,0,1924,0,47.6684,-122.316,1630,3000,"10",23,13.0103161107297
3,2,2480,13310,7,2480,0,1955,0,47.6759,-122.114,2400,11340,"12",30,13.9978329480912
3,1.75,1010,12000,7,1010,0,1977,0,47.77,-122.207,1080,10619,"12",10,12.6603310924059
3,2.5,2420,8244,10,2420,0,1988,0,47.5595,-122.019,2500,9320,"4",14,13.3692250178346
3,2.25,2180,9246,9,2180,0,1984,0,47.6215,-122.031,2300,9298,"11",19,13.2533933941952
3,2.75,1830,208216,8,1830,0,1997,0,47.4377,-122.464,1530,16988,"8",5,13.1123150617508
5,2.75,2040,7488,7,1200,840,1969,0,47.7289,-122.172,1530,7488,"6",3,13.0158933575854
4,2.75,2640,5000,9,1840,800,1943,2004,47.6619,-122.275,2010,5000,"3",17,13.8966305313326
2,1,1060,7868,7,1060,0,1952,0,47.7414,-122.295,1530,10728,"3",11,12.5945645198306
3,1,1640,13939,7,1040,600,1960,0,47.3947,-122.313,2080,13000,"9",23,12.0464964407911
4,1,1190,7620,6,1190,0,1926,0,47.5281,-122.348,1060,7320,"12",8,12.6507616719147
3,2.5,2180,15484,8,2180,0,1992,0,47.2688,-122.309,2090,10775,"10",27,12.7656912906044
4,2.5,2120,8448,9,2120,0,1989,0,47.5654,-122.01,2140,8122,"7",28,13.4444483258478
4,2.5,2210,9427,7,2210,0,1999,0,47.4323,-122.327,1770,8770,"6",10,12.8346839716157
4,2.5,2510,47044,9,2510,0,1987,0,47.7699,-122.085,2600,42612,"8",6,13.2621270589084
4,2.25,2500,8500,8,1600,900,1978,0,47.5615,-122.131,2290,8927,"6",4,13.3785563307512
3,2.5,1560,4800,7,1560,0,1974,0,47.2653,-122.285,1510,12240,"3",27,12.3881900148126
5,2.5,2510,7525,7,1710,800,1929,0,47.5422,-122.359,1270,6741,"7",29,12.899222326087
4,1.75,3060,94089,8,3060,0,1958,0,47.744,-122.087,2180,43995,"1",21,13.0280548957329
3,2,1310,8069,7,1310,0,1990,0,47.3694,-122.083,1310,8392,"9",4,12.3883983689821
4,4,4260,11765,11,3280,980,1939,2010,47.638,-122.288,4260,10408,"5",8,15.039286283704
3,2,2500,4080,7,1680,820,1922,0,47.6813,-122.346,1550,3060,"7",1,13.4516685633948
2,1,670,6720,6,670,0,1942,0,47.5151,-122.372,710,6720,"9",24,12.6279063869453
3,1.75,1840,2310,8,1140,700,1914,0,47.6462,-122.351,1670,4000,"8",5,13.3847291803322
3,1.75,1480,2211,7,1480,0,1995,0,47.6966,-122.35,1480,2197,"7",15,12.9054528603097
3,2.5,2420,7307,7,2420,0,1998,0,47.5361,-121.871,2420,5577,"6",25,13.0857014677194
3,2,1820,4480,7,1120,700,1923,0,47.6717,-122.295,1920,4480,"10",31,13.3923920413338
5,2.75,1940,5000,7,1940,0,1951,0,47.6704,-122.362,1940,4230,"9",26,13.265599278591
3,2.5,1630,5996,7,1630,0,1986,0,47.4738,-122.19,1660,4504,"10",20,12.7656912906044
4,2.25,2520,8000,8,1680,840,1970,0,47.3202,-122.383,2300,8000,"9",8,12.9360362088485
4,2.5,2120,215186,7,2120,0,1983,0,47.701,-121.857,2000,215186,"7",30,12.8901816041391
3,2.5,2490,8582,9,2490,0,2000,0,47.625,-122.042,2870,7598,"4",9,13.3913227692076
4,2.5,3410,179419,10,3410,0,2004,0,47.3602,-121.986,3350,175421,"11",24,13.5605550805302
4,2,2380,10800,8,2380,0,1925,0,47.5682,-122.275,2112,6600,"9",2,13.6588579175089
3,2.5,2490,4000,8,1670,820,1918,0,47.6403,-122.35,2310,4000,"6",26,13.9509160683325
2,2.5,1240,1546,7,1240,0,2007,0,47.5634,-122.298,1520,2468,"5",30,12.7068509637411
4,2.25,1900,10950,7,1400,500,1959,0,47.3582,-122.284,1700,11850,"9",23,12.5776396502326
3,3,2390,19454,8,2390,0,2008,0,47.4545,-122.336,1540,26979,"11",19,13.1606240144474
3,1.75,1810,12600,7,1400,410,1977,0,47.7143,-122.233,1934,12600,"8",14,13.0170050839663
3,3.5,4490,56609,12,4490,0,1993,0,47.6997,-122.24,2710,51330,"11",24,14.9533438802984
3,1,1620,9450,7,1620,0,1928,0,47.5136,-122.313,2070,11970,"6",23,12.4874888785461
4,2.5,2640,7883,8,2640,0,1990,0,47.3124,-122.188,2150,7683,"5",6,12.7910804529819
4,3.75,2870,4500,10,2510,360,2012,0,47.6291,-122.363,2870,6354,"3",2,14.5086582385241
4,2.5,3250,48037,8,2030,1220,1985,0,47.6326,-122.07,2970,48037,"2",10,13.8643016745142
2,1,800,2280,6,800,0,1946,0,47.6588,-122.362,1310,4200,"7",1,12.9054528603097
3,1.75,1360,5445,7,1360,0,1957,0,47.6071,-122.123,1570,7840,"8",25,13.0170050839663
5,2.25,1950,8086,7,1130,820,1980,0,47.3179,-122.331,1670,8550,"3",6,12.4780101705304
4,2.25,1970,7200,8,1970,0,1979,0,47.3132,-122.182,1790,7500,"2",25,12.5602479680166
3,2.5,2020,4861,7,2020,0,2005,0,47.4659,-122.144,2170,4600,"3",4,12.5776396502326
2,2.5,2280,6230,8,2280,0,2005,0,47.7065,-122.013,1640,5931,"8",7,13.5311576045079
4,2.75,3540,13515,10,3540,0,1998,0,47.5945,-121.982,3540,11538,"12",8,13.6170608387519
3,2.5,1560,2740,8,1560,0,1999,0,47.4909,-122.154,1310,2698,"8",11,12.5845125059021
2,1,750,6089,6,750,0,1937,0,47.475,-122.199,1430,6451,"10",3,12.2690521395162
4,3,2240,7035,7,2240,0,1942,1993,47.5124,-122.374,1060,6300,"11",17,12.899222326087
1,0.75,590,5650,6,590,0,1944,0,47.5181,-122.267,980,5650,"7",14,12.2160279268661
1,0,690,23244,7,690,0,1948,0,47.6429,-121.955,1690,19290,"9",18,13.0898422518123
3,2,1580,14398,7,1080,500,1981,0,47.6328,-122.174,1650,14407,"5",4,13.333354992109
3,1,1040,8000,7,1040,0,1956,0,47.4711,-122.35,1170,9450,"1",14,12.4292201968364
5,1.75,1880,10000,7,960,920,1963,0,47.7182,-122.201,1580,10000,"5",29,12.9116448152214
2,1,1070,8750,7,1070,0,1951,0,47.4734,-122.198,1300,9670,"3",31,12.6915835382302
3,3,1860,7440,7,1040,820,1954,0,47.5035,-122.255,1490,8160,"5",22,12.6160309773062
2,1.75,1550,7800,7,1050,500,1940,0,47.5436,-122.39,1370,5000,"3",3,12.959846800845
3,1,1860,6360,8,1470,390,1954,0,47.5327,-122.392,1770,6175,"9",5,13.038983942376
3,2.5,3090,10940,10,3090,0,1992,0,47.5492,-122.119,3410,12157,"4",19,13.7515062940859
3,1.75,1720,8867,8,1320,400,1985,0,47.44,-122.136,2200,9170,"7",29,12.7599606323157
2,1,1260,4080,7,1260,0,1926,0,47.687,-122.32,1720,4080,"6",6,12.9831036089188
3,1.5,1120,11430,7,1120,0,1963,0,47.4105,-122.194,1790,8760,"11",13,12.3368859725589
2,1,1250,5880,6,900,350,1948,0,47.6908,-122.391,1520,5020,"3",30,12.959846800845
3,2,1810,4064,7,1810,0,1925,0,47.6859,-122.339,1518,2945,"6",2,13.2176753753888
3,2.5,1890,7053,8,1890,0,1992,0,47.3967,-122.183,2000,7226,"7",21,12.7585228216807
4,1.75,2020,6000,7,1620,400,1959,0,47.577,-122.302,1870,4000,"9",30,12.8916940785578
4,1.75,1790,11875,7,1490,300,1969,0,47.522,-122.047,1870,11760,"6",2,12.9239148777019
3,3.5,3190,6776,10,3190,0,1998,0,47.6348,-122.064,3230,7189,"7",11,13.5670504807162
4,3.25,3030,5164,9,2700,330,1925,0,47.6394,-122.299,1890,4415,"9",9,14.1156158911551
3,2.25,1630,3070,7,1630,0,2004,0,47.6785,-122.03,1690,3200,"10",28,13.0731752340517
3,1.75,1180,16552,7,1180,0,1967,0,47.7426,-122.116,2780,45302,"7",8,12.8739045822051
3,2,1560,7000,7,1560,0,1968,0,47.3355,-122.284,1560,7200,"12",30,12.3305046389065
3,2,1340,2550,7,1340,0,1984,0,47.6793,-122.38,1370,5100,"7",31,13.1123150617508
5,3.25,2590,11500,9,2590,0,1968,0,47.545,-122.229,2780,11989,"3",19,14.2209763327389
3,1,1020,5950,6,880,140,1950,0,47.5436,-122.357,1800,5950,"4",22,12.8610012106691
3,2.5,2370,5344,9,2370,0,2003,0,47.54,-121.863,2990,5418,"3",9,13.1917980179636
4,2.5,3170,32430,10,3170,0,1989,0,47.6903,-122.056,3360,35610,"10",22,13.7212009773935
2,1,1120,4000,7,1120,0,1926,0,47.6567,-122.327,1620,4000,"3",26,13.0497948351048
3,1.75,1440,11787,8,1440,0,1983,0,47.6276,-122.033,2190,11787,"6",26,13.1123150617508
4,2,2170,5404,6,1470,700,1920,0,47.3046,-122.22,1030,5477,"2",10,12.4292201968364
4,2.25,3490,6906,10,2280,1210,1928,0,47.6424,-122.407,2540,6223,"5",6,14.0184522182872
4,2.25,1970,8941,7,1970,0,1973,0,47.7223,-122.172,1880,7793,"2",17,12.899222326087
4,2.5,2780,13521,10,2780,0,1987,0,47.6374,-122.042,2980,11454,"8",21,13.4800392202766
3,2,2250,7757,8,2250,0,1992,0,47.2684,-122.308,1970,6866,"2",23,12.7425689400171
4,1.75,1340,8400,7,1340,0,1967,0,47.5382,-122.173,1980,8400,"4",30,12.9480123712091
3,1,1400,7360,7,1400,0,1968,0,47.3123,-122.186,1600,8030,"7",8,11.906500161485
3,1,1510,10369,7,1010,500,1968,0,47.4808,-122.099,1510,16057,"11",3,12.6539616644054
3,1,1320,8220,7,1320,0,1959,0,47.3697,-122.309,1320,7920,"6",3,11.9183972397228
2,1,820,10270,7,820,0,1954,0,47.5119,-122.329,1670,10086,"5",22,11.9183972397228
2,1,1080,9435,6,1080,0,1958,0,47.459,-122.181,1200,9210,"6",18,12.345838935722
2,1,840,5400,7,840,0,1948,0,47.5489,-122.271,1340,5400,"9",2,12.8715942290028
4,2.25,2070,8720,8,1360,710,1974,0,47.6678,-122.182,2180,8510,"12",16,13.3770071461643
3,1,1520,6500,7,990,530,1958,0,47.4164,-122.332,1500,7500,"3",2,12.6443308022626
2,1.75,1210,1189,8,1210,0,2014,0,47.5526,-121.998,1540,1672,"10",4,12.7695637717754
5,2.75,3810,9360,10,3810,0,2014,0,47.6039,-122.194,2110,9870,"3",10,14.3461393972616
4,3.5,5370,323215,10,5370,0,2002,0,47.6003,-122.076,3780,9891,"4",7,14.2633970209338
3,2,1540,3600,8,1540,0,1900,1988,47.6343,-122.283,2970,3600,"10",20,13.6529928049364
4,2.5,2310,14023,9,2310,0,1991,0,47.7351,-121.964,2410,14007,"5",14,13.0604901013436
3,2.25,1870,1900,8,1870,0,2008,0,47.6537,-122.34,1690,1694,"11",18,13.5541470925303
3,1.75,1840,11440,8,1340,500,1977,0,47.474,-122.14,1940,11440,"6",24,12.8103913446202
3,2.5,2060,7184,8,2060,0,1987,0,47.567,-122.012,2230,7788,"7",10,13.2085429085061
3,1,1010,8800,7,1010,0,1968,0,47.2761,-122.208,1550,7700,"9",9,12.2307701361574
2,1,1020,8155,7,1020,0,1948,0,47.7257,-122.361,1430,8157,"5",8,12.9116448152214
4,2.5,2220,7210,7,1270,950,1973,0,47.7428,-122.183,2220,7313,"4",10,13.0540866779764
2,1,1050,4125,7,1050,0,1909,0,47.5736,-122.307,1650,4125,"9",26,12.8802943639721
4,2.75,3030,18400,9,2360,670,1973,0,47.7019,-122.243,3030,12486,"10",27,13.7112616464678
3,1.75,1800,7199,7,1300,500,1972,0,47.7264,-122.307,1800,8100,"12",3,13.1223653774023
3,2.5,1860,3690,7,1860,0,2000,0,47.776,-122.239,1870,4394,"5",30,12.8608713324428
4,3.5,4070,336283,11,4070,0,2006,0,47.478,-122.038,3020,44613,"3",12,14.3461393972616
2,1,860,6120,7,860,0,1948,0,47.7503,-122.328,1100,6860,"7",17,12.4090175711512
4,2.25,3080,10487,9,3080,0,1968,0,47.5344,-122.224,2480,10607,"2",9,13.9682325033507
3,1.5,1280,3640,6,1280,0,1983,0,47.334,-122.214,1150,4105,"4",21,12.1254101625022
2,2,1540,5000,8,1540,0,1986,0,47.319,-122.394,1590,5000,"4",14,12.5024703760492
3,2.5,1530,3296,8,1530,0,1998,0,47.6181,-122.138,1530,4099,"7",21,13.2533933941952
4,1.75,2350,11914,8,2350,0,1961,0,47.5392,-122.228,2240,10706,"5",12,13.6529928049364
3,1,920,5200,6,920,0,1969,0,47.3647,-122.082,920,4875,"2",2,12.2500943156245
4,1.75,1840,5100,5,1840,0,1933,0,47.5209,-122.205,2160,5400,"8",6,12.6977185079787
3,1.5,1650,9957,7,1100,550,1961,0,47.7303,-122.298,1650,7957,"6",13,12.8199087257267
3,1.75,1760,8025,7,1230,530,1976,0,47.7287,-122.192,1590,7543,"2",26,12.9945322786191
4,2.25,3290,12329,10,3290,0,1968,0,47.5639,-122.216,3170,12329,"5",12,13.7615832713471
2,1,1270,4500,7,1270,0,1919,0,47.6059,-122.295,2140,4550,"3",17,13.1421679654829
3,2,1600,10318,7,930,670,1941,0,47.7466,-122.347,1590,7040,"4",28,12.8610012106691
5,3,2670,9920,8,1400,1270,1990,0,47.3211,-122.277,1890,10341,"8",20,12.8212609873195
4,1.5,1960,4500,7,1960,0,1922,0,47.6797,-122.359,1960,4500,"12",1,13.399996629153
3,4.25,3300,308080,9,2520,780,1976,0,47.3979,-122.416,2130,90604,"1",15,13.499430382732
3,1.75,2000,11880,8,2000,0,1979,0,47.5882,-122.052,1820,15120,"8",19,12.9945322786191
4,2.5,2360,81892,8,2360,0,2000,0,47.369,-122.156,1730,18096,"9",10,13.0058318083369
2,1,1430,12092,7,1430,0,1938,0,47.7023,-122.276,2320,10800,"12",1,13.038983942376
3,3,2330,7304,9,1300,1030,1971,0,47.5982,-122.172,2330,9518,"12",2,13.1538639824463
4,2.5,2060,5607,7,2060,0,2002,0,47.4365,-122.144,2060,5367,"8",15,12.7480742098663
4,1.75,2240,9886,7,2240,0,1965,0,47.6294,-122.116,1540,8040,"6",9,13.1223653774023
5,1.75,2330,6450,8,1330,1000,1958,0,47.4959,-122.367,2330,8258,"5",8,13.0497948351048
5,2.25,2180,7813,7,2180,0,1986,0,47.3651,-122.051,1880,8649,"5",12,12.6181856076098
2,1,1280,7861,6,1280,0,1913,0,47.3007,-122.228,1020,6480,"11",7,12.1807599657379
3,2.5,2140,8925,8,2140,0,1991,0,47.6314,-122.027,2310,8956,"6",9,13.3692250178346
6,2.5,2890,8122,8,1630,1260,1977,0,47.5886,-122.113,2730,9915,"6",23,13.1263573907038
3,2.5,1480,3851,8,1480,0,1998,0,47.7732,-122.163,1650,4716,"4",17,12.7938620882062
4,2.5,1680,3000,7,1680,0,2003,0,47.494,-122.279,1420,5500,"3",25,12.579362297609
4,3,2163,5883,7,2163,0,2006,0,47.2734,-122.251,1700,10143,"5",9,12.4211880573971
4,2.5,2280,7568,7,2280,0,2001,0,47.5115,-122.194,2280,5312,"5",16,12.9784953164508
2,1,820,4200,7,820,0,1980,0,47.6249,-122.298,1290,4000,"4",13,13.0815434662152
3,1,1330,5000,7,1120,210,1957,0,47.7211,-122.308,1920,7790,"4",21,12.9239148777019
4,2.75,2310,5000,7,2310,0,2006,0,47.3614,-122.035,1980,5000,"5",5,12.6441694994517
3,2,1290,7372,7,1290,0,1990,0,47.3658,-122.085,1290,7366,"12",1,12.441148720271
3,1.75,1630,11800,7,1630,0,1971,0,47.4863,-121.73,2090,57428,"5",6,12.5425484535736
3,1,1410,8925,7,1410,0,1958,0,47.6782,-122.162,1330,8925,"4",24,12.9945322786191
5,1.75,1240,8936,7,1240,0,1954,0,47.5738,-122.136,1600,9341,"11",18,12.7159007719611
3,2.5,3100,23790,9,3100,0,2002,0,47.5882,-122.011,2250,40854,"6",16,13.5410092364998
3,2.25,2020,9000,7,2020,0,1979,0,47.4487,-121.775,1460,9680,"12",24,12.75130259456
4,2.5,2500,5831,8,2500,0,2007,0,47.3454,-122.039,2500,5188,"9",26,12.7656912906044
2,1,790,14200,7,790,0,1951,0,47.459,-122.285,1430,10000,"8",7,12.196027360169
3,1.75,2040,11294,7,1340,700,1952,0,47.5923,-122.197,2120,9587,"7",25,13.5008011829866
3,1.5,1430,9600,7,1430,0,1966,0,47.4737,-122.15,1590,10240,"5",28,12.4920069415101
4,2.5,2250,10160,8,2250,0,1967,0,47.5645,-122.219,2660,10125,"3",16,13.873780409484
2,1,1070,20450,6,1070,0,1948,0,47.4338,-122.183,1360,15581,"9",19,11.4616426968431
3,1.75,1300,12731,8,1300,0,1981,0,47.6236,-122.04,1700,13556,"6",23,12.9715428132484
4,2.25,2560,9731,7,2560,0,1973,0,47.7261,-122.246,1860,9731,"6",10,13.3847291803322
3,2.5,2190,5071,8,2190,0,2004,0,47.3506,-122.04,2300,5654,"3",17,12.8476659714439
2,1.5,940,1222,7,860,80,2004,0,47.7178,-122.318,1302,1840,"4",27,12.6915835382302
4,2.25,1740,8449,7,1170,570,1958,0,47.6079,-122.123,1980,11175,"6",6,13.0280548957329
4,3.75,2220,3797,6,1330,890,1917,0,47.5574,-122.315,1490,4340,"9",15,12.8790196697898
3,1.75,1310,7811,7,1310,0,1976,0,47.7319,-122.167,1530,7800,"9",4,12.8293363795875
5,3,2710,8227,8,1910,800,1953,0,47.6505,-122.39,2060,5400,"10",16,13.7655332394058
3,2,1300,14350,7,1300,0,1955,2013,47.5736,-122.152,1520,10670,"6",24,13.1263573907038
3,2,1940,40588,7,1940,0,2000,0,47.4252,-122.159,1860,9657,"4",27,12.8007825118938
2,1,1080,3500,7,1080,0,1924,0,47.6667,-122.356,1790,4000,"6",23,13.1711554463339
4,2.5,2110,11680,7,1420,690,1977,0,47.6964,-122.118,1890,9600,"2",25,13.270785106659
3,2.25,1590,9425,7,1170,420,1985,0,47.4291,-122.16,1590,9394,"12",22,12.5353799897886
2,1,910,4800,7,910,0,1923,0,47.5536,-122.377,1450,5000,"12",16,12.9539470926405
4,2,1590,5400,7,990,600,1900,0,47.637,-122.367,2190,4800,"9",9,13.5711446470107
4,2.5,3290,6628,9,3290,0,2003,0,47.5994,-121.975,3240,5831,"6",20,13.4800392202766
3,2.5,2010,2212,8,1390,620,2014,0,47.5523,-121.998,1690,1619,"8",4,13.0651960223479
3,2.5,2060,4030,7,2060,0,1999,0,47.3909,-122.238,2060,4029,"5",28,12.4074449130149
3,1.75,1560,14288,6,780,780,1944,0,47.7183,-122.306,1320,8928,"12",12,12.8610012106691
3,1,1120,6600,7,1120,0,1943,0,47.6712,-122.267,1300,6600,"7",25,13.2176662844549
4,3.75,3550,15151,11,3550,0,2004,0,47.5888,-121.971,4340,15151,"8",16,13.7745854331263
6,4.5,3300,7200,8,3300,0,1980,0,47.6798,-122.104,2470,7561,"7",23,13.1421679654829
3,1.75,2000,12669,7,1200,800,1965,0,47.3579,-122.446,1580,12055,"8",13,12.8131198518286
5,3,2680,8410,8,1810,870,1990,0,47.4401,-122.126,1860,8410,"10",8,12.8346839716157
2,2.25,1290,1334,8,1290,0,2007,0,47.6719,-122.382,1350,1334,"5",12,13.1223653774023
2,2.25,1290,1334,8,1290,0,2007,0,47.6719,-122.382,1350,1334,"1",13,13.1001198134447
3,2,1150,700,7,800,350,2000,0,47.5552,-122.381,1060,1910,"4",27,12.7367038377645
3,1.75,1880,5978,7,940,940,1957,0,47.5793,-122.294,1930,4770,"5",1,13.2392589082337
3,2.5,2400,7478,9,2400,0,2002,0,47.7362,-121.974,2980,8182,"9",12,13.1020606650865
3,2.25,1920,9600,8,1560,360,1968,0,47.6341,-122.103,2040,9600,"10",3,13.3878013746499
4,3.25,4350,7090,8,2870,1480,1999,0,47.3747,-122.156,2490,7266,"10",24,13.0647363832095
4,2.5,1910,9244,6,1910,0,1963,0,47.4918,-122.141,2590,9286,"6",12,12.7159007719611
3,1.5,2000,7350,8,2000,0,1953,0,47.7061,-122.368,1890,6960,"5",30,13.235693848424
4,3.5,3290,20107,10,2220,1070,1990,0,47.355,-122.319,2990,16988,"12",1,13.5911174763121
5,2.25,3480,9200,8,3480,0,1979,0,47.5585,-122.153,3130,9200,"7",10,13.6646888310197
4,2.5,2410,55931,9,2410,0,1989,0,47.3109,-122.097,2780,55931,"4",30,13.0158933575854
4,3,2820,11500,10,2820,0,1991,0,47.5826,-122.028,2770,9694,"12",5,13.4480649610859
4,1.75,2710,11400,9,1430,1280,1976,0,47.561,-122.153,2640,11000,"8",12,13.7375500975751
3,2.25,2080,2856,7,1550,530,2003,0,47.4198,-122.158,2080,2275,"10",21,12.496878583629
4,2.5,2200,6018,8,2200,0,2010,0,47.7338,-121.966,2480,5899,"7",14,12.891190174551
4,1.5,1180,8058,7,1180,0,1969,0,47.2966,-122.19,1800,9348,"4",9,12.3013873707787
3,1.75,2120,56192,9,1720,400,1959,0,47.7665,-122.372,2240,20500,"8",22,13.7017829130835
3,2,1460,10311,7,1460,0,1975,0,47.6771,-122.156,1690,9679,"5",27,13.0291531910694
3,1.75,2110,11250,8,2110,0,1961,0,47.5402,-122.216,2560,10992,"6",12,13.518452669594
4,1.5,1790,17925,6,1790,0,1951,0,47.7501,-122.302,1660,15165,"12",5,12.7308041330407
3,1.75,1340,13115,7,1340,0,1978,0,47.5021,-121.77,1370,10800,"10",3,12.7128932599423
3,1,2460,4000,7,1370,1090,1918,0,47.6268,-122.297,1680,4000,"1",23,13.2414362475331
4,3.5,3760,20609,11,3760,0,1990,0,47.7255,-122.059,3360,15761,"4",27,13.9552733699043
2,1,1240,5000,7,1000,240,1920,0,47.6634,-122.351,1480,3500,"10",13,13.3770071461643
3,2.5,2750,16000,9,2560,190,1981,0,47.693,-122.187,2370,11279,"12",30,13.5130545531094
3,2.5,2530,13446,9,2530,0,1993,0,47.7345,-121.961,2450,13446,"7",1,12.9831036089188
3,2.25,3200,3800,9,2650,550,1914,0,47.638,-122.317,2400,3900,"7",29,13.8104990211654
4,2.75,2020,7357,7,1350,670,1986,0,47.7145,-122.225,1690,7804,"3",20,13.1615860136327
4,2.5,3030,180263,7,2030,1000,1987,0,47.2953,-122.097,2600,182509,"4",29,12.899222326087
3,1.75,2350,7641,7,1510,840,1978,0,47.7307,-122.219,2190,7500,"10",7,12.9945322786191
3,1.5,1690,6010,7,1230,460,1946,0,47.6955,-122.291,1690,5418,"9",17,12.9945322786191
3,1,1280,3900,7,1280,0,1921,0,47.6545,-122.336,2020,4560,"3",24,13.5117004585952
3,1.5,1170,9848,7,1170,0,1963,0,47.7612,-122.234,2220,5542,"4",3,12.4292201968364
4,2.25,2700,8580,8,2700,0,1992,0,47.2087,-122.009,2420,8580,"9",2,12.7312478202662
3,2.25,1800,7371,7,1280,520,1979,0,47.7584,-122.145,1960,7675,"9",2,12.959846800845
4,2.5,3670,54450,10,3670,0,1999,0,47.6211,-122.016,2900,49658,"6",13,13.6910816120883
3,2,2350,266151,7,2350,0,1983,0,47.6609,-121.892,2270,222156,"12",2,13.1421679654829
4,1.75,3100,21303,9,3100,0,1962,0,47.5847,-122.081,3480,9697,"9",13,13.7642183162077
3,1,1120,9656,7,1120,0,1955,0,47.567,-122.139,1720,9908,"10",13,12.9831036089188
5,1.5,1900,10226,7,1130,770,1961,0,47.7226,-122.227,1690,10227,"5",27,12.9360362088485
2,2.5,1350,944,9,870,480,2004,0,47.5591,-122.385,1440,1350,"10",6,12.992256969959
5,1,1410,6400,7,960,450,1955,0,47.4207,-122.334,1400,6500,"5",27,12.5975503849024
3,1.75,1560,9514,7,1560,0,1967,0,47.4088,-122.21,1550,9600,"10",31,12.5602479680166
3,1.5,1090,5003,7,1090,0,1962,0,47.703,-122.321,1540,5279,"4",30,12.7656912906044
2,2.75,1465,972,7,1050,415,2006,0,47.621,-122.298,1480,1430,"10",21,13.1001198134447
3,2.25,1790,6930,7,1390,400,1974,0,47.3536,-122.317,1810,7420,"11",24,12.6264296501989
3,1.5,1300,7313,7,1300,0,1968,0,47.4568,-122.21,1770,8075,"3",17,12.5707192313343
3,1.75,1920,9512,8,1440,480,1980,0,47.7606,-122.167,1820,9512,"2",11,12.9408438988596
3,3,1420,991,8,1040,380,2005,0,47.6408,-122.327,1500,1301,"4",1,13.3293791728036
5,3.5,3760,4857,9,2820,940,2004,0,47.7398,-122.167,3000,5693,"9",18,13.5008011829866
2,1,930,3447,8,930,0,1978,0,47.3822,-122.318,1160,3447,"8",21,12.092349482427
4,2,1580,9600,7,1050,530,1965,0,47.4091,-122.313,1710,9600,"8",15,12.6115410869661
4,2.5,2170,8518,7,1350,820,1955,0,47.5073,-122.234,1880,7680,"6",23,12.9360362088485
3,1.75,2040,15695,8,2040,0,1959,0,47.4155,-122.339,2280,14400,"8",22,13.0225452520644
4,2.75,3430,15877,11,3430,0,2005,0,47.5364,-121.856,4080,14577,"8",14,13.825461878916
4,2.5,2160,7000,9,2160,0,1989,0,47.5659,-122.013,2300,7440,"12",1,13.389333939651
4,2.25,2060,5649,8,1360,700,1941,0,47.6496,-122.407,2060,5626,"5",14,13.4800392202766
3,1.75,1410,4080,7,1410,0,1927,0,47.6695,-122.32,1820,4080,"8",28,13.2011764062557
4,1.5,1850,7547,7,1850,0,1960,0,47.3714,-122.309,1730,7577,"12",9,12.4090175711512
2,1,1370,10038,7,1370,0,1922,0,47.719,-122.339,1610,8822,"2",17,13.212205909556
