"V1","V6","V10","V12","V13","V14","V15","Class"
36,1245,6,1469,9,-1,0,"2"
55,7561,6,685,3,-1,0,"2"
49,-46,9,1055,10,-1,0,"2"
50,1595,9,882,1,-1,0,"2"
43,1046,9,901,1,-1,0,"2"
58,1382,9,700,1,-1,0,"2"
38,217,9,491,6,-1,0,"2"
48,183,9,940,1,-1,0,"2"
59,1321,9,3881,3,-1,0,"2"
38,1805,9,952,2,-1,0,"2"
58,25,9,486,3,-1,0,"2"
52,-519,9,442,8,-1,0,"2"
36,4844,9,1137,3,-1,0,"2"
42,5345,11,878,3,-1,0,"2"
41,812,11,583,4,-1,0,"2"
42,105,11,1159,4,-1,0,"2"
39,-190,11,893,8,-1,0,"2"
57,625,11,867,1,-1,0,"2"
51,1435,11,587,1,-1,0,"2"
52,293,11,706,1,-1,0,"2"
59,1033,11,1199,1,-1,0,"2"
56,1210,11,935,1,-1,0,"2"
49,64,11,586,1,-1,0,"2"
35,164,11,967,2,-1,0,"2"
36,1766,11,595,2,-1,0,"2"
40,1248,11,1290,2,-1,0,"2"
37,8828,12,1010,3,-1,0,"2"
55,0,12,614,2,-1,0,"2"
58,826,12,885,1,-1,0,"2"
39,2630,12,651,5,-1,0,"2"
47,3727,12,993,6,-1,0,"2"
40,406,12,577,2,-1,0,"2"
35,2999,12,1141,6,-1,0,"2"
48,1000,12,1268,2,-1,0,"2"
27,18188,12,541,17,-1,0,"2"
48,503,12,1243,7,-1,0,"2"
24,-203,12,465,3,-1,0,"2"
49,361,16,513,2,-1,0,"2"
36,274,16,686,11,-1,0,"2"
52,3687,16,741,4,-1,0,"2"
38,1627,16,1323,9,-1,0,"2"
42,323,16,617,1,-1,0,"2"
36,981,16,1093,1,-1,0,"2"
36,638,16,1395,2,-1,0,"2"
48,3229,16,1089,1,-1,0,"2"
51,1610,16,1248,3,-1,0,"2"
51,33,16,721,3,-1,0,"2"
46,536,16,750,2,-1,0,"2"
37,0,16,637,6,-1,0,"2"
36,3057,16,2769,4,-1,0,"2"
47,2892,17,556,1,-1,0,"2"
40,0,17,522,1,-1,0,"2"
56,4266,17,490,4,-1,0,"2"
38,110,17,1051,3,-1,0,"2"
38,3316,17,1345,3,-1,0,"2"
40,106,17,676,2,-1,0,"2"
39,2303,17,775,3,-1,0,"2"
60,3301,17,2621,3,-1,0,"2"
51,67,18,835,1,-1,0,"2"
39,426,18,1029,1,-1,0,"2"
51,9,18,371,2,-1,0,"2"
27,-97,18,1528,2,-1,0,"2"
41,11008,18,1540,1,-1,0,"2"
42,4930,18,973,1,-1,0,"2"
35,1201,18,537,1,-1,0,"2"
41,707,18,707,1,-1,0,"2"
33,4,18,625,2,-1,0,"2"
46,126,18,1255,1,-1,0,"2"
44,1059,18,2093,1,-1,0,"2"
31,671,18,704,4,-1,0,"2"
51,1994,18,771,2,-1,0,"2"
32,607,18,1060,5,-1,0,"2"
41,219,18,1574,3,-1,0,"2"
41,3622,19,1135,4,-1,0,"2"
57,5768,19,512,1,-1,0,"2"
55,1580,19,1007,1,-1,0,"2"
53,1319,19,1318,3,-1,0,"2"
55,2152,19,922,2,-1,0,"2"
39,2843,19,585,1,-1,0,"2"
36,1352,19,2028,1,-1,0,"2"
40,0,19,952,4,-1,0,"2"
59,1115,19,834,1,-1,0,"2"
52,-309,19,500,2,-1,0,"2"
42,625,19,651,3,-1,0,"2"
45,377,19,835,3,-1,0,"2"
41,246,19,683,3,-1,0,"2"
27,61,19,1012,1,-1,0,"2"
25,-191,19,958,7,-1,0,"2"
43,519,20,973,2,-1,0,"2"
60,1690,20,1467,4,-1,0,"2"
48,5320,20,792,1,-1,0,"2"
44,522,20,911,1,-1,0,"2"
26,-46,20,382,7,-1,0,"2"
52,2269,20,1210,1,-1,0,"2"
50,396,20,716,2,-1,0,"2"
54,386,20,838,1,-1,0,"2"
56,0,20,422,1,-1,0,"2"
57,9103,20,1098,2,-1,0,"2"
42,-215,20,1573,5,-1,0,"2"
29,908,20,1663,1,-1,0,"2"
47,1694,20,560,3,-1,0,"2"
57,-92,20,1617,1,-1,0,"2"
40,188,20,570,2,-1,0,"2"
38,2885,20,1422,10,-1,0,"2"
46,0,20,1023,3,-1,0,"2"
49,947,20,808,2,-1,0,"2"
43,740,20,585,2,-1,0,"2"
45,655,20,693,3,-1,0,"2"
24,867,20,546,10,-1,0,"2"
53,3765,20,1094,3,-1,0,"2"
40,1009,20,1036,5,-1,0,"2"
38,6360,20,1409,2,-1,0,"2"
36,4145,20,988,4,-1,0,"2"
27,-27,23,498,2,-1,0,"2"
26,-122,23,670,3,-1,0,"2"
43,149,23,662,2,-1,0,"2"
25,52,24,528,2,-1,0,"2"
27,335,26,519,3,-1,0,"2"
30,526,26,677,3,-1,0,"2"
28,-7,26,3183,2,-1,0,"2"
27,-413,27,422,6,-1,0,"2"
32,-241,27,856,2,-1,0,"2"
41,75,1,479,9,-1,0,"2"
37,0,1,1135,2,-1,0,"2"
27,158,1,650,2,-1,0,"2"
29,84,3,587,3,-1,0,"2"
33,114,3,676,1,-1,0,"2"
36,0,4,584,1,-1,0,"2"
29,339,4,1576,3,-1,0,"2"
44,1697,4,150,2,-1,0,"2"
28,-127,4,1044,3,-1,0,"2"
49,-157,7,491,3,-1,0,"2"
55,49,7,494,4,-1,0,"2"
51,216,7,615,2,-1,0,"2"
39,506,7,718,2,-1,0,"2"
42,213,7,434,3,-1,0,"2"
33,170,7,782,1,-1,0,"2"
59,553,7,1272,3,-1,0,"2"
36,776,7,722,3,-1,0,"2"
45,879,7,621,2,-1,0,"2"
37,1633,7,629,2,-1,0,"2"
46,926,7,385,5,-1,0,"2"
32,2559,7,889,1,-1,0,"2"
32,1604,7,625,1,-1,0,"2"
28,909,7,532,1,-1,0,"2"
45,-176,7,574,1,-1,0,"2"
41,1085,7,599,1,-1,0,"2"
59,1265,7,849,1,-1,0,"2"
47,-239,7,973,3,-1,0,"2"
32,212,7,830,5,-1,0,"2"
31,726,7,719,2,-1,0,"2"
31,296,8,509,4,-1,0,"2"
33,-627,8,740,1,-1,0,"2"
52,-468,8,534,1,-1,0,"2"
27,0,8,732,1,-1,0,"2"
26,551,8,531,1,-1,0,"2"
25,0,8,634,1,-1,0,"2"
25,101,8,460,3,-1,0,"2"
28,2736,8,705,1,-1,0,"2"
25,102,8,574,2,-1,0,"2"
28,510,8,1767,2,-1,0,"2"
28,517,8,681,1,-1,0,"2"
33,37,8,1082,1,-1,0,"2"
45,854,8,730,1,-1,0,"2"
36,30,8,716,5,-1,0,"2"
26,81,8,803,2,-1,0,"2"
31,152,8,831,1,-1,0,"2"
38,0,8,635,1,-1,0,"2"
56,663,8,819,3,-1,0,"2"
26,102,8,658,2,-1,0,"2"
26,370,8,1061,4,-1,0,"2"
25,189,8,687,2,-1,0,"2"
26,111,9,537,1,-1,0,"2"
40,665,9,781,1,-1,0,"2"
52,0,9,1486,1,-1,0,"2"
37,214,9,645,1,-1,0,"2"
43,0,9,1242,1,-1,0,"2"
58,776,9,990,1,-1,0,"2"
41,1583,9,662,1,-1,0,"2"
49,0,9,625,1,-1,0,"2"
43,-754,9,727,3,-1,0,"2"
29,0,9,426,3,-1,0,"2"
35,6997,9,1121,1,-1,0,"2"
39,687,9,869,1,-1,0,"2"
38,327,9,556,5,-1,0,"2"
26,-119,9,359,5,-1,0,"2"
32,794,9,1014,1,-1,0,"2"
33,-191,9,1290,4,-1,0,"2"
31,409,9,564,5,-1,0,"2"
49,3,9,1439,6,-1,0,"2"
27,9,9,919,2,-1,0,"2"
30,155,9,1426,3,-1,0,"2"
35,1330,10,901,1,-1,0,"2"
26,-29,10,998,4,-1,0,"2"
30,167,10,255,1,-1,0,"2"
45,3133,10,804,1,-1,0,"2"
34,-33,10,961,1,-1,0,"2"
47,182,10,39,1,-1,0,"2"
59,0,10,982,1,-1,0,"2"
41,5517,10,584,1,-1,0,"2"
28,-170,10,720,2,-1,0,"2"
29,8,10,627,1,-1,0,"2"
25,1243,10,1341,7,-1,0,"2"
30,1598,10,634,1,-1,0,"2"
30,5,10,829,5,-1,0,"2"
47,367,10,476,4,-1,0,"2"
57,658,10,724,1,-1,0,"2"
38,1722,10,500,1,-1,0,"2"
54,-315,10,2029,1,-1,0,"2"
25,2483,10,1499,3,-1,0,"2"
30,0,10,1399,1,-1,0,"2"
26,45,10,1187,3,-1,0,"2"
31,46,10,487,1,-1,0,"2"
29,482,10,1097,3,-1,0,"2"
32,514,11,812,1,-1,0,"2"
49,3728,11,1060,2,-1,0,"2"
35,167,11,614,2,-1,0,"2"
60,1099,11,764,2,-1,0,"2"
60,2222,11,1120,2,-1,0,"2"
29,983,11,963,2,-1,0,"2"
55,204,11,1973,2,-1,0,"2"
33,1534,11,1041,2,-1,0,"2"
44,1074,11,911,2,-1,0,"2"
47,3466,11,853,2,-1,0,"2"
35,-203,11,1649,2,-1,0,"2"
53,257,11,1310,2,-1,0,"2"
35,2436,14,1397,3,-1,0,"2"
43,0,14,1153,3,-1,0,"2"
38,976,14,766,3,-1,0,"2"
34,146,14,788,2,-1,0,"2"
50,156,14,1130,3,-1,0,"2"
43,189,14,1062,4,-1,0,"2"
44,163,14,1669,2,-1,0,"2"
51,242,14,1336,4,-1,0,"2"
31,1173,14,444,3,-1,0,"2"
39,0,14,894,7,-1,0,"2"
59,296,15,805,3,-1,0,"2"
45,0,15,533,3,-1,0,"2"
25,333,15,1056,2,-1,0,"2"
58,3864,15,815,4,-1,0,"2"
30,2686,15,808,3,-1,0,"2"
34,-109,15,860,4,-1,0,"2"
45,-207,15,878,2,-1,0,"2"
51,65,15,881,1,-1,0,"2"
60,597,15,981,1,-1,0,"2"
32,222,15,820,4,-1,0,"2"
51,-799,15,1001,3,-1,0,"2"
37,1775,15,514,5,-1,0,"2"
30,0,15,716,3,-1,0,"2"
41,664,15,955,5,-1,0,"2"
36,0,15,687,7,-1,0,"2"
46,-563,15,769,4,-1,0,"2"
29,5,15,889,5,-1,0,"2"
25,0,15,1424,4,-1,0,"2"
39,285,15,838,3,-1,0,"2"
27,139,15,448,5,-1,0,"2"
35,885,15,632,6,-1,0,"2"
28,0,16,767,5,-1,0,"2"
34,855,16,578,1,-1,0,"2"
29,694,16,1806,4,-1,0,"2"
27,151,16,496,1,-1,0,"2"
26,354,16,586,1,-1,0,"2"
36,673,16,689,1,-1,0,"2"
44,1265,16,555,1,-1,0,"2"
39,597,16,686,6,-1,0,"2"
30,-393,16,435,1,-1,0,"2"
36,324,16,830,1,-1,0,"2"
31,256,16,873,2,-1,0,"2"
56,0,16,1222,1,-1,0,"2"
29,2870,16,988,1,-1,0,"2"
27,451,16,652,1,-1,0,"2"
43,184,16,1019,11,-1,0,"2"
32,1905,16,709,2,-1,0,"2"
30,-36,16,561,9,-1,0,"2"
50,1165,16,455,1,-1,0,"2"
40,-839,16,1018,2,-1,0,"2"
42,3465,16,1039,2,-1,0,"2"
40,-357,16,700,4,-1,0,"2"
27,119,16,781,2,-1,0,"2"
35,36,16,1656,5,-1,0,"2"
26,-11,17,1150,3,-1,0,"2"
35,113,17,923,2,-1,0,"2"
52,1405,17,753,2,-1,0,"2"
32,118,17,1275,1,-1,0,"2"
39,251,17,342,2,-1,0,"2"
31,-277,17,1008,2,-1,0,"2"
26,-189,17,538,2,-1,0,"2"
42,4,17,795,1,-1,0,"2"
32,348,17,926,1,-1,0,"2"
27,1820,17,1027,1,-1,0,"2"
33,1904,17,1584,2,-1,0,"2"
51,201,17,582,2,-1,0,"2"
33,0,17,1448,7,-1,0,"2"
30,178,17,656,3,-1,0,"2"
29,51,17,1319,5,-1,0,"2"
52,3798,17,1208,1,-1,0,"2"
42,301,17,1175,2,-1,0,"2"
31,294,17,536,5,-1,0,"2"
27,0,17,991,5,-1,0,"2"
44,292,17,1153,4,-1,0,"2"
55,0,17,1303,2,-1,0,"2"
40,2998,18,623,3,-1,0,"2"
54,467,18,674,3,-1,0,"2"
46,2084,18,1081,2,-1,0,"2"
30,502,18,572,1,-1,0,"2"
30,459,18,494,1,-1,0,"2"
32,454,18,978,1,-1,0,"2"
56,179,18,536,1,-1,0,"2"
33,661,18,968,1,-1,0,"2"
31,-367,18,474,2,-1,0,"2"
30,-366,18,516,1,-1,0,"2"
33,89,18,278,2,-1,0,"2"
30,183,18,610,1,-1,0,"2"
32,102,18,560,1,-1,0,"2"
41,138,18,640,3,-1,0,"2"
31,622,18,420,1,-1,0,"2"
30,10,18,658,2,-1,0,"2"
51,9228,18,655,4,-1,0,"2"
34,-251,18,641,1,-1,0,"2"
28,24,18,415,2,-1,0,"2"
43,104,18,635,3,-1,0,"2"
33,1393,18,1127,3,-1,0,"2"
36,625,18,1360,9,-1,0,"2"
28,173,18,588,7,-1,0,"2"
32,-46,18,1373,4,-1,0,"2"
31,0,18,913,4,-1,0,"2"
35,145,18,799,2,-1,0,"2"
31,325,18,1139,2,-1,0,"2"
32,2551,21,638,3,-1,0,"2"
25,2311,21,1105,2,-1,0,"2"
56,158,21,854,1,-1,0,"2"
31,-537,21,1039,7,-1,0,"2"
29,-20,21,574,1,-1,0,"2"
47,1981,21,919,2,-1,0,"2"
32,228,21,1017,6,-1,0,"2"
39,1423,21,733,3,-1,0,"2"
51,2455,21,553,1,-1,0,"2"
40,0,21,1080,4,-1,0,"2"
54,859,21,710,1,-1,0,"2"
58,9004,21,891,4,-1,0,"2"
42,970,21,691,10,-1,0,"2"
56,486,21,1877,1,-1,0,"2"
25,10,21,857,4,-1,0,"2"
55,127,21,1130,8,-1,0,"2"
26,409,21,577,2,-1,0,"2"
40,664,21,1342,2,-1,0,"2"
26,223,21,1002,3,-1,0,"2"
35,-324,21,985,11,-1,0,"2"
34,-30,21,1360,3,-1,0,"2"
41,1253,21,1134,5,-1,0,"2"
44,4758,22,712,6,-1,0,"2"
47,290,22,1352,2,-1,0,"2"
33,30,22,1077,1,-1,0,"2"
36,81,22,560,1,-1,0,"2"
38,0,22,1545,1,-1,0,"2"
35,328,22,654,2,-1,0,"2"
41,145,22,1833,2,-1,0,"2"
41,465,22,1508,1,-1,0,"2"
28,751,22,598,5,-1,0,"2"
35,507,22,560,2,-1,0,"2"
26,-379,22,1237,7,-1,0,"2"
39,0,22,864,4,-1,0,"2"
25,349,22,1037,8,-1,0,"2"
37,1110,22,802,11,-1,0,"2"
27,0,22,1608,13,-1,0,"2"
25,2228,23,754,1,-1,0,"2"
46,2166,23,870,1,-1,0,"2"
42,283,23,761,1,-1,0,"2"
25,-247,23,633,1,-1,0,"2"
28,-123,23,690,1,-1,0,"2"
33,44,23,529,1,-1,0,"2"
32,131,23,1152,2,-1,0,"2"
32,476,23,956,9,-1,0,"2"
47,1101,23,957,3,-1,0,"2"
50,-168,23,1327,2,-1,0,"2"
32,799,23,2078,6,-1,0,"2"
28,153,23,1124,2,-1,0,"2"
27,-392,23,228,2,-1,0,"2"
45,524,23,808,1,-1,0,"2"
51,895,23,638,2,-1,0,"2"
36,212,23,1201,6,-1,0,"2"
51,95,23,1309,4,-1,0,"2"
33,395,23,1359,6,-1,0,"2"
59,135,23,416,4,-1,0,"2"
38,0,23,532,2,-1,0,"2"
40,471,24,430,4,-1,0,"2"
51,603,24,853,2,-1,0,"2"
41,663,24,1204,1,-1,0,"2"
55,-268,24,1417,1,-1,0,"2"
38,593,24,1484,24,-1,0,"2"
31,1224,24,1441,2,-1,0,"2"
28,2,24,454,1,-1,0,"2"
41,720,24,651,1,-1,0,"2"
33,990,24,1491,2,-1,0,"2"
25,1747,24,903,1,-1,0,"2"
45,59,24,873,8,-1,0,"2"
25,4718,24,709,1,-1,0,"2"
31,33,24,901,2,-1,0,"2"
28,340,24,821,2,-1,0,"2"
49,305,24,367,2,-1,0,"2"
25,0,24,458,9,-1,0,"2"
28,497,24,1602,6,-1,0,"2"
54,1371,25,1492,2,-1,0,"2"
28,1628,25,1422,2,-1,0,"2"
27,372,25,728,2,-1,0,"2"
49,566,25,979,2,-1,0,"2"
53,343,25,616,5,-1,0,"2"
26,941,25,784,1,-1,0,"2"
37,775,25,1000,1,-1,0,"2"
34,1759,25,695,1,-1,0,"2"
33,82,25,735,1,-1,0,"2"
35,1723,25,862,1,-1,0,"2"
51,1495,25,1946,4,-1,0,"2"
39,1444,25,362,8,-1,0,"2"
35,470,25,743,13,-1,0,"2"
51,1162,25,2015,1,-1,0,"2"
30,2,25,1031,8,-1,0,"2"
42,1628,25,590,8,-1,0,"2"
54,1134,25,1330,3,-1,0,"2"
51,0,25,946,3,-1,0,"2"
57,63,25,1448,17,-1,0,"2"
30,1221,25,279,4,-1,0,"2"
37,5024,25,661,4,-1,0,"2"
39,10685,25,1369,9,-1,0,"2"
35,1629,25,653,4,-1,0,"2"
48,268,28,458,7,-1,0,"2"
45,1506,28,365,4,-1,0,"2"
31,0,28,664,8,-1,0,"2"
35,5613,28,699,3,-1,0,"2"
48,513,28,939,3,-1,0,"2"
43,-236,28,745,7,-1,0,"2"
43,-399,28,662,3,-1,0,"2"
49,0,28,412,2,-1,0,"2"
53,362,28,1169,2,-1,0,"2"
48,0,28,431,2,-1,0,"2"
27,3933,28,837,3,-1,0,"2"
55,3899,28,596,4,-1,0,"2"
40,473,28,383,3,-1,0,"2"
40,1616,28,1009,7,-1,0,"2"
38,1817,28,1096,4,-1,0,"2"
54,129,28,867,2,-1,0,"2"
54,1938,28,551,3,-1,0,"2"
50,133,28,890,4,-1,0,"2"
27,192,28,1076,17,-1,0,"2"
48,2263,29,874,2,-1,0,"2"
41,1538,29,710,2,-1,0,"2"
51,5,29,600,2,-1,0,"2"
42,2625,29,2516,2,-1,0,"2"
33,0,29,454,6,-1,0,"2"
58,1080,29,1058,2,-1,0,"2"
47,312,29,884,1,-1,0,"2"
58,145,29,616,13,-1,0,"2"
60,362,29,816,6,-1,0,"2"
41,-190,29,808,3,-1,0,"2"
46,659,29,1127,11,-1,0,"2"
50,2678,30,1011,6,-1,0,"2"
46,271,30,1013,29,-1,0,"2"
47,255,30,802,4,-1,0,"2"
44,0,30,684,2,-1,0,"2"
46,21,30,566,2,-1,0,"2"
36,0,30,843,2,-1,0,"2"
39,1181,30,650,2,-1,0,"2"
58,3161,30,542,2,-1,0,"2"
44,-4,30,788,2,-1,0,"2"
49,-701,30,988,2,-1,0,"2"
55,-375,30,814,2,-1,0,"2"
52,959,30,694,2,-1,0,"2"
37,4151,30,543,4,-1,0,"2"
60,1091,30,441,5,-1,0,"2"
41,-1,30,1171,4,-1,0,"2"
36,96,30,729,4,-1,0,"2"
41,0,30,509,2,-1,0,"2"
50,230,30,1089,4,-1,0,"2"
44,-156,30,1211,2,-1,0,"2"
54,114,30,458,3,-1,0,"2"
35,-468,30,540,8,-1,0,"2"
59,679,30,761,4,-1,0,"2"
42,206,30,695,2,-1,0,"2"
27,1,30,764,4,-1,0,"2"
27,489,30,356,4,-1,0,"2"
36,78,30,2692,9,-1,0,"2"
59,2518,30,675,3,-1,0,"2"
43,378,30,782,8,-1,0,"2"
39,391,30,962,4,-1,0,"2"
33,-144,30,481,3,-1,0,"2"
36,1240,31,812,3,-1,0,"2"
35,1792,31,630,6,-1,0,"2"
50,2284,31,1088,17,-1,0,"2"
55,264,31,1150,5,-1,0,"2"
51,0,31,574,2,-1,0,"2"
48,-392,31,725,4,-1,0,"2"
55,77,31,463,6,-1,0,"2"
30,48,31,662,13,-1,0,"2"
53,252,31,727,4,-1,0,"2"
40,1954,31,1107,2,-1,0,"2"
44,755,31,829,4,-1,0,"2"
51,5350,31,612,4,-1,0,"2"
58,-382,31,644,12,-1,0,"2"
40,7441,31,1461,6,-1,0,"2"
35,1731,31,361,4,-1,0,"2"
49,755,31,1212,4,-1,0,"2"
40,57,31,1007,9,-1,0,"2"
48,3644,31,1039,9,-1,0,"2"
40,341,31,1142,5,-1,0,"2"
58,1183,31,1721,5,-1,0,"2"
49,388,31,1032,4,-1,0,"2"
38,1919,4,846,1,-1,0,"2"
51,1613,4,870,1,-1,0,"2"
36,0,4,1165,1,-1,0,"2"
55,0,4,1110,1,-1,0,"2"
52,7192,4,1486,1,-1,0,"2"
43,0,4,1488,2,-1,0,"2"
60,0,5,603,3,-1,0,"2"
57,466,5,641,2,-1,0,"2"
41,515,5,837,2,-1,0,"2"
50,2313,5,553,1,-1,0,"2"
53,-8,5,794,1,-1,0,"2"
59,1634,5,836,1,-1,0,"2"
59,100,5,1134,1,-1,0,"2"
33,679,5,1109,2,-1,0,"2"
52,5361,5,607,3,-1,0,"2"
58,1257,5,1536,1,-1,0,"2"
58,1547,5,1186,4,-1,0,"2"
59,3400,5,515,3,-1,0,"2"
51,949,5,1092,1,-1,0,"2"
50,4855,5,720,2,-1,0,"2"
49,1377,5,935,1,-1,0,"2"
33,2885,5,1051,2,-1,0,"2"
55,512,5,1200,2,-1,0,"2"
42,921,5,531,3,-1,0,"2"
52,1000,5,766,2,-1,0,"2"
38,202,5,1311,2,-1,0,"2"
55,169,5,618,2,-1,0,"2"
49,3726,5,875,2,-1,0,"2"
56,146,5,419,3,-1,0,"2"
46,940,5,1227,2,-1,0,"2"
57,734,6,1357,4,-1,0,"2"
61,77,6,455,4,-1,0,"2"
45,925,6,406,2,-1,0,"2"
39,1836,6,902,3,-1,0,"2"
46,660,6,740,2,-1,0,"2"
34,681,6,637,2,-1,0,"2"
43,1304,6,501,2,-1,0,"2"
34,2956,6,835,2,-1,0,"2"
35,146,6,720,2,-1,0,"2"
36,36,6,836,4,-1,0,"2"
45,1,6,490,2,-1,0,"2"
47,2480,6,763,2,-1,0,"2"
42,14282,6,649,4,-1,0,"2"
34,182,6,938,2,-1,0,"2"
40,0,6,641,6,-1,0,"2"
40,311,6,738,2,-1,0,"2"
32,560,6,1044,4,-1,0,"2"
33,3059,6,482,2,-1,0,"2"
32,1423,6,1249,4,-1,0,"2"
46,874,6,996,1,-1,0,"2"
50,706,6,1250,4,-1,0,"2"
51,7098,6,1471,7,-1,0,"2"
30,5389,6,1456,3,-1,0,"2"
34,674,7,587,2,-1,0,"2"
39,1104,7,395,2,-1,0,"2"
47,3070,7,663,4,-1,0,"2"
40,0,7,674,2,-1,0,"2"
50,4108,7,526,2,-1,0,"2"
60,0,7,401,3,-1,0,"2"
32,4291,7,1321,9,-1,0,"2"
57,6822,7,797,2,-1,0,"2"
41,231,7,352,2,-1,0,"2"
50,3176,7,670,1,-1,0,"2"
46,-824,7,429,3,-1,0,"2"
31,676,7,1182,1,-1,0,"2"
36,651,7,876,1,-1,0,"2"
45,2657,7,895,3,-1,0,"2"
33,801,7,341,5,-1,0,"2"
41,1517,8,193,3,-1,0,"2"
37,980,8,1306,5,-1,0,"2"
60,73,8,243,2,-1,0,"2"
47,405,8,994,2,-1,0,"2"
35,82,8,507,4,-1,0,"2"
47,8229,8,784,2,-1,0,"2"
38,179,8,317,4,-1,0,"2"
33,1047,8,512,4,-1,0,"2"
44,7138,8,809,2,-1,0,"2"
31,165,8,523,2,-1,0,"2"
31,37,8,669,2,-1,0,"2"
32,40,8,419,2,-1,0,"2"
49,823,8,780,4,-1,0,"2"
52,1625,8,459,2,-1,0,"2"
31,120,8,1000,1,-1,0,"2"
35,2957,8,733,3,-1,0,"2"
32,483,8,580,3,-1,0,"2"
31,2,8,848,1,-1,0,"2"
36,1,8,1242,3,-1,0,"2"
39,1795,8,922,7,-1,0,"2"
46,4,8,1206,4,-1,0,"2"
46,1297,11,716,3,-1,0,"2"
48,476,11,856,3,-1,0,"2"
36,9,11,386,4,-1,0,"2"
30,131,11,384,6,-1,0,"2"
30,4889,11,545,2,-1,0,"2"
33,1120,11,1070,2,-1,0,"2"
57,2785,11,610,4,-1,0,"2"
33,0,11,699,7,-1,0,"2"
35,43,11,917,4,-1,0,"2"
39,11835,11,744,2,-1,0,"2"
53,0,11,608,2,-1,0,"2"
39,215,11,1141,4,-1,0,"2"
41,456,11,734,4,-1,0,"2"
32,2018,11,1238,1,-1,0,"2"
31,0,11,720,1,-1,0,"2"
37,4,11,933,1,-1,0,"2"
51,541,11,663,3,-1,0,"2"
41,0,11,1242,5,-1,0,"2"
35,354,11,444,3,-1,0,"2"
48,719,11,418,5,-1,0,"2"
34,828,11,1080,3,-1,0,"2"
47,2787,11,479,1,-1,0,"2"
46,2551,12,645,2,-1,0,"2"
60,2722,12,506,2,-1,0,"2"
39,1880,12,768,2,-1,0,"2"
57,2112,12,1134,2,-1,0,"2"
32,874,12,1282,6,-1,0,"2"
32,2667,12,971,2,-1,0,"2"
36,871,12,396,3,-1,0,"2"
30,850,12,507,2,-1,0,"2"
33,3243,12,439,4,-1,0,"2"
57,8897,12,865,2,-1,0,"2"
38,508,12,1103,2,-1,0,"2"
46,548,12,1181,4,-1,0,"2"
30,1567,12,1133,4,-1,0,"2"
49,4751,12,884,4,-1,0,"2"
38,1478,12,926,4,-1,0,"2"
36,12,12,587,2,-1,0,"2"
49,128,12,696,2,-1,0,"2"
49,553,12,645,8,-1,0,"2"
40,1694,12,473,6,-1,0,"2"
49,408,12,559,4,-1,0,"2"
38,1223,12,1092,5,-1,0,"2"
31,1858,12,453,3,-1,0,"2"
31,208,12,1344,7,-1,0,"2"
34,520,12,1307,4,-1,0,"2"
39,271,12,1344,1,-1,0,"2"
33,87,12,978,1,-1,0,"2"
40,4396,12,432,3,-1,0,"2"
47,568,12,1613,1,-1,0,"2"
37,3665,12,664,3,-1,0,"2"
44,244,12,1735,4,-1,0,"2"
55,568,12,940,10,-1,0,"2"
30,4210,12,796,4,-1,0,"2"
40,42,13,1842,2,-1,0,"2"
54,309,13,969,2,-1,0,"2"
35,-180,13,823,2,-1,0,"2"
31,-405,13,703,2,-1,0,"2"
32,34646,13,618,9,-1,0,"2"
36,59,13,526,2,-1,0,"2"
58,4158,13,455,2,-1,0,"2"
37,4436,13,846,5,-1,0,"2"
37,-242,13,1149,6,-1,0,"2"
50,10052,13,665,2,-1,0,"2"
58,0,13,641,4,-1,0,"2"
52,152,13,404,6,-1,0,"2"
31,156,13,657,7,-1,0,"2"
40,66,13,737,4,-1,0,"2"
34,9827,13,871,4,-1,0,"2"
53,6170,13,838,4,-1,0,"2"
43,2383,13,379,6,-1,0,"2"
30,635,13,851,8,-1,0,"2"
35,434,13,1314,2,-1,0,"2"
34,16,13,990,1,-1,0,"2"
48,362,13,529,1,-1,0,"2"
33,191,13,1148,2,-1,0,"2"
37,455,13,904,6,-1,0,"2"
57,3043,14,707,2,-1,0,"2"
55,3334,14,632,4,-1,0,"2"
34,8029,14,593,4,-1,0,"2"
44,624,14,552,2,-1,0,"2"
35,331,14,857,2,-1,0,"2"
34,2929,14,518,2,-1,0,"2"
34,6529,14,505,2,-1,0,"2"
49,1314,14,834,14,-1,0,"2"
30,289,14,1184,4,-1,0,"2"
32,169,14,698,2,-1,0,"2"
32,20,14,1151,2,-1,0,"2"
56,8163,14,1231,4,-1,0,"2"
50,1200,14,904,3,-1,0,"2"
33,6748,14,1579,2,-1,0,"2"
32,1732,14,1871,3,-1,0,"2"
46,456,18,618,6,-1,0,"2"
45,0,18,773,4,-1,0,"2"
52,576,18,762,3,-1,0,"2"
60,493,18,671,4,-1,0,"2"
47,682,18,638,6,-1,0,"2"
32,0,18,594,4,-1,0,"2"
55,3485,18,625,4,-1,0,"2"
36,2944,18,882,8,-1,0,"2"
46,1353,18,528,5,-1,0,"2"
55,0,18,309,4,-1,0,"2"
47,1219,18,697,4,-1,0,"2"
30,1541,18,471,8,-1,0,"2"
54,548,18,520,7,-1,0,"2"
31,11821,18,384,11,-1,0,"2"
31,254,18,1576,8,-1,0,"2"
46,4414,18,504,7,-1,0,"2"
61,985,18,998,6,-1,0,"2"
58,1241,18,194,2,-1,0,"2"
37,1435,18,724,16,-1,0,"2"
38,3278,19,645,14,-1,0,"2"
49,412,19,1293,8,-1,0,"2"
