"area","rooms","bathroom","parking_spaces","hoa_.BRL.","rent_amount_.BRL.","property_tax_.BRL.","fire_insurance_.BRL.","totalBRL"
117,3,4,4,1500,2700,50,35,8.36310917603352
75,2,1,1,379,580,NA,8,6.94408720822953
113,4,2,2,1600,4900,NA,66,8.86163359768663
46,1,1,1,380,650,16,10,6.96318998587024
100,3,2,1,0,3500,98,53,8.20303024171486
35,1,1,0,0,500,0,8,6.23244801655052
300,4,5,1,3700,8550,400,109,9.45414892373398
57,2,1,1,370,1000,36,13,7.25841215059531
35,1,1,0,285,1600,NA,21,7.56992765524265
110,3,2,2,1050,2750,NA,36,8.27614021955846
106,2,3,2,1109,3980,NA,51,8.58485183989005
120,3,3,1,1260,3500,NA,46,8.5079506100493
40,1,1,0,0,2000,0,30,7.61628356158038
97,3,1,0,390,2080,100,27,7.86249719723055
160,3,1,2,0,2800,151,43,8.00469951054955
80,4,4,3,3450,6000,NA,77,9.16199011103514
297,4,5,5,3182,11700,2482,149,9.7705845338719
400,5,4,6,0,6500,0,98,8.79467340138342
90,3,1,0,250,1500,140,20,7.55538194424027
93,3,3,1,1307,2990,235,39,8.4277060249147
37,1,1,1,658,2700,145,35,8.17159948034546
300,4,2,2,3000,6500,1091,83,9.27528506061656
217,3,4,3,3400,1900,917,25,8.73921611506174
77,3,2,2,830,6200,NA,79,8.89768231345422
150,3,4,3,2200,7500,NA,54,9.24773249119324
60,2,1,0,453,1654,NA,21,7.66340766489348
140,3,2,1,1141,2900,NA,37,8.34924780056679
96,3,2,1,200,2000,NA,27,7.75061473277041
55,1,1,1,577,5600,NA,71,8.7528975247753
170,3,2,2,0,4200,309,64,8.42814337458273
70,2,2,1,1000,1400,211,19,7.87511928104029
400,10,9,8,0,8330,550,126,9.10575733178374
209,4,4,4,2140,7300,587,98,9.22335530905368
91,2,2,2,4495,5500,NA,71,9.278092474027
328,3,4,4,1382,6000,800,77,9.01917986651502
92,3,3,2,300,1600,112,22,7.6182510978767
50,2,1,1,830,1650,0,22,7.82524529143177
85,2,1,0,470,2800,217,43,8.16933639592839
72,2,2,0,700,3000,1,39,8.22710823434815
140,4,2,1,1600,3900,NA,51,8.68304655550289
70,2,2,1,390,1500,80,20,7.5963923040642
130,3,3,3,2200,3500,348,45,8.71505995954565
387,4,6,6,4246,6647,2235,85,9.48880509487835
126,3,3,2,780,3600,167,46,8.43250638324904
104,3,2,2,1040,3800,0,49,8.49494758246892
550,4,4,4,0,14000,NA,211,9.65188022422134
51,1,1,0,367,1950,84,25,7.7944112057266
140,4,3,3,1200,3400,250,46,8.49637805170232
90,2,1,1,1000,3000,50,39,8.31630024903685
70,2,2,2,550,1750,209,23,7.83715965000168
140,3,2,1,1600,4000,271,52,8.68676717538769
20,1,1,0,375,1250,NA,17,7.42237370098682
365,3,5,2,1950,8500,899,108,9.3467052464967
200,2,3,2,1800,12750,500,187,9.63174444388585
40,1,1,0,185,850,41,13,6.99393297522319
66,1,1,1,900,5000,NA,64,8.70400465348304
161,1,2,2,2162,7000,54,89,9.13841463240459
75,2,1,0,915,2350,NA,31,8.12474302038557
110,3,1,2,0,1900,64,29,7.59789795052178
82,2,1,1,300,600,NA,8,6.92165818415113
23,1,1,0,430,1800,NA,23,7.72046169459972
65,3,2,1,512,1740,135,23,7.78779687818117
40,1,1,0,0,816,0,15,6.72383244082121
129,3,2,2,1411,3310,235,42,8.51699317141357
114,1,1,1,987,2800,208,36,8.3020178097512
200,2,2,2,1,3000,167,46,8.07558263667172
101,3,2,2,541,4200,142,62,8.50633444808136
50,2,1,0,0,950,50,16,6.92461239604856
400,4,3,2,0,8000,1417,121,9.16314393714521
71,2,1,1,785,2559,0,32,8.12474302038557
72,2,1,0,100,900,42,14,6.96318998587024
250,4,4,3,4341,8000,888,102,9.49784742911368
50,2,1,1,0,1000,0,13,6.92165818415113
180,3,2,1,1060,2200,201,28,8.15765701519647
31,1,1,0,250,586,NA,9,6.77308037565554
86,2,1,0,730,1650,60,22,7.80913539812054
200,4,3,2,1164,4000,378,54,8.62998601889136
130,3,2,1,1550,5500,300,70,8.91206909797013
38,1,1,0,330,1800,42,27,7.69621263934641
20,1,1,0,0,1950,NA,25,7.58882987830781
140,3,2,2,1300,3200,167,47,8.45850419506756
40,1,1,0,250,930,21,14,7.10332206252611
65,2,2,1,956,3800,7,50,8.47928361834302
300,5,3,3,0,8500,234,140,9.09099361434362
30,1,1,0,250,650,30,10,6.84694313958538
41,1,1,0,350,1760,45,23,7.68662133494462
98,3,2,1,325,1400,NA,19,7.52886925664225
50,1,1,0,430,702,20,9,7.05789793741186
68,2,2,2,1365,3900,9,52,8.580543506917
193,3,3,3,3100,6500,834,83,9.26112853880829
32,1,1,1,350,1880,NA,24,7.72090525193678
36,1,1,0,435,1300,0,17,7.46908388492123
167,3,1,0,0,1500,NA,23,7.32909373624659
25,1,1,0,400,2006,NA,26,7.82404601085629
55,2,2,1,500,1330,30,18,7.53849499941346
50,2,1,1,295,1500,NA,20,7.52994337060159
125,2,4,1,3000,6500,500,84,9.21840774305394
85,3,2,2,700,3400,NA,50,8.35490952835879
170,2,2,0,800,2700,184,40,8.22282213081366
300,5,6,2,0,8000,800,121,9.09627541568821
23,1,1,1,600,2800,99,36,8.17075142375753
160,2,4,2,1500,7000,NA,103,9.07920610395138
210,3,5,4,2660,7200,169,96,9.22335530905368
120,3,3,2,0,4200,359,64,8.43901541035221
406,3,4,2,3200,15000,1167,194,9.88129306702636
63,2,1,1,352,1750,90,23,7.70345904786717
127,3,4,2,1227,3500,250,45,8.52178264375005
90,3,2,2,3160,5000,NA,64,9.06056344665796
373,4,5,7,0,11500,522,189,9.41009246383302
60,2,1,1,300,1300,53,17,7.42117752859539
650,4,6,5,0,10000,834,151,9.3048320350689
250,3,3,2,2750,5500,792,70,9.11745724449613
318,4,2,2,0,4500,179,74,8.46674164792014
22,1,1,0,0,976,0,15,6.89972310728487
64,2,1,0,950,2700,250,35,8.27792025817214
172,4,5,3,2655,5500,943,70,9.1235835080499
108,3,3,2,1265,2200,253,28,8.22871079879369
31,1,1,1,520,2700,83,35,8.11342663994365
90,2,1,2,311,1800,NA,24,7.72179177681754
81,2,1,0,1050,2650,NA,35,8.3030093814735
80,2,1,1,660,1900,50,25,7.8770178956224
243,3,2,1,1840,8000,450,102,9.24869532585265
67,2,1,0,1700,6600,249,86,9.0636947916347
160,3,1,1,0,3000,298,46,8.11522197256233
67,2,1,1,300,1200,284,18,7.49720722320332
90,3,2,3,1018,1500,201,20,7.91571319938212
186,4,4,3,1900,5600,NA,71,9.00650913169435
15,1,1,0,0,700,0,10,6.56667242980324
62,2,2,2,570,1390,NA,21,7.62168499872461
215,4,6,3,2100,5700,959,73,9.08624998674513
28,1,1,0,255,1764,0,23,7.62217459481762
240,4,5,3,3500,15000,1250,191,9.90053319270969
70,2,2,1,2274,2980,NA,38,8.65347080970879
145,2,2,2,2530,7630,NA,97,9.28739400141847
47,1,1,1,400,2200,NA,33,7.87625888230323
62,2,2,1,749,2500,NA,32,8.10982627601848
270,4,5,6,0,8000,317,132,9.04192172035122
266,3,5,1,2075,4320,NA,55,8.83083536553755
109,1,1,2,1750,11500,479,146,9.53827627757511
24,1,1,0,450,2020,0,26,7.82284529027977
80,3,2,2,560,2500,NA,32,8.1146238864201
500,4,8,4,0,14000,NA,211,9.62450089845157
150,3,1,1,1172,4800,NA,61,8.75273950944749
110,2,2,2,290,1346,88,10,7.45876269238096
110,2,3,2,2000,11500,502,146,9.55754057195237
77,3,1,2,953,3500,NA,45,8.46146904264388
850,5,7,8,14000,4000,0,51,9.80095636388846
58,1,1,1,530,1200,0,16,7.46565531013406
145,3,3,1,2860,6600,555,84,9.22038970782918
42,1,1,1,415,1200,54,18,7.4312996751559
62,2,1,1,470,1150,NA,17,7.44307837434852
65,2,1,0,0,1500,24,23,7.34471905414967
33,1,1,1,479,3000,125,39,8.20083725837985
140,3,5,2,0,3900,250,59,8.34521792667643
326,3,2,3,350,3900,2760,70,8.86517041965177
70,2,2,1,1000,2500,NA,33,8.18896686364888
25,1,1,0,250,1112,0,7,7.22256601882217
67,2,2,2,618,2372,NA,8,8.00603417874901
50,1,1,0,473,550,14,7,6.95177216439891
215,3,4,4,2859,6000,865,77,9.19034172546949
55,2,1,1,480,750,66,10,7.17548971362422
264,3,4,3,3300,6770,NA,86,9.22631214148588
270,4,2,1,1800,7500,750,97,9.22532750178443
40,1,1,1,1300,4860,154,62,8.76045304631527
90,2,2,0,180,1800,375,23,7.77443551030296
50,2,2,1,850,950,59,13,7.53529670244409
68,2,2,2,1500,6600,0,84,9.01005848980524
41,1,1,0,450,2470,0,32,7.99057688174392
420,3,5,5,0,8200,1084,124,9.14942195700677
150,3,2,1,0,2500,0,38,7.83952558170468
220,4,5,3,3000,7800,NA,99,9.38437770918244
113,2,2,1,1000,3000,NA,39,8.31630024903685
268,4,4,4,3317,6000,899,77,9.23902500583609
74,3,1,1,380,1090,42,16,7.33236920592906
53,2,1,1,550,2400,21,31,8.00736706798333
64,1,1,1,398,1200,NA,18,7.41758040241454
45,1,1,1,400,2550,120,38,8.04205641005875
120,3,3,2,400,1850,0,24,7.72973533138505
167,3,3,4,1814,5500,807,70,9.01091334727929
250,4,2,1,0,2700,209,48,7.99226864327075
28,1,1,1,550,1100,NA,15,7.41818082272679
135,2,3,1,2745,8000,650,102,9.35018926709258
42,1,1,0,250,1250,25,19,7.34277918933184
156,4,4,2,250,3500,248,47,8.30548401772769
300,4,5,5,3500,1990,10830,26,9.70204433653459
150,4,2,3,600,3500,380,47,8.41803561988302
54,2,2,1,400,1927,100,12,7.79975331828725
38,1,1,0,700,1650,NA,25,7.77317368048254
474,5,5,7,0,15000,NA,246,9.6952941881746
450,5,4,3,0,12000,1201,181,9.50159106930499
343,4,3,4,0,7000,NA,115,8.91408834884133
180,3,2,4,0,3000,0,46,8.02191277898571
100,2,2,2,0,2000,0,31,7.61677580869837
102,2,3,2,0,2500,0,38,7.83952558170468
470,4,5,3,3772,6580,1650,85,9.40021665317425
140,3,3,1,2285,2820,343,37,8.60995467149755
380,4,1,0,0,2890,150,25,8.02812905943176
140,2,2,1,252,3000,NA,44,8.14525956651686
520,3,4,3,0,7000,645,106,8.9557061535706
130,3,2,3,0,7450,167,112,8.95286414158147
49,1,1,1,700,2985,0,38,8.25322764558177
28,1,1,0,609,1099,0,15,7.45240245122364
58,2,1,1,472,870,75,12,7.26542972325395
32,1,1,1,480,2150,0,28,7.88570539124302
48,2,1,1,300,2000,26,26,7.76344638872736
30,1,1,0,370,1830,NA,24,7.70751219460034
26,1,1,0,188,2650,55,34,7.9820748750812
65,2,1,0,450,1285,93,17,7.5207764150628
98,3,2,2,410,2290,NA,35,7.92334821193015
234,3,4,4,3746,5000,1210,64,9.21243817005833
59,2,1,1,430,1190,47,16,7.42892719480227
97,2,3,1,760,6500,120,83,8.91784674252718
65,2,2,1,490,1100,70,15,7.42416528104203
42,1,1,1,500,2300,NA,34,7.96450336355155
94,3,2,1,1733,3300,192,43,8.56959587020929
147,4,2,3,850,4700,330,63,8.6901375863976
73,3,2,2,550,2520,192,32,8.10016144693661
40,1,1,0,2000,2200,NA,29,8.35819745992578
350,3,5,5,0,3080,200,47,8.1101268019411
384,3,3,4,0,11400,NA,172,9.45022303929467
48,1,1,2,2300,7000,245,89,9.17315758084847
96,3,2,1,1100,2500,NA,33,8.24249315318763
55,2,1,0,350,1125,25,17,7.32514895795557
330,4,4,3,0,6994,403,125,8.92572027356022
49,1,1,0,330,900,24,14,7.14598446771439
170,3,2,1,900,3500,0,46,8.3999849905107
243,2,3,2,0,4619,559,70,8.5657928612523
216,4,4,3,3100,8980,0,114,9.40845325356515
60,2,1,1,440,800,NA,11,7.1777824161952
200,3,4,2,0,2500,NA,38,8.01928379291679
48,1,1,0,309,700,NA,11,6.9555926083963
130,3,2,6,0,2200,NA,34,7.79028238070348
55,2,1,1,647,1080,185,14,7.56371966841437
200,4,3,2,0,5628,NA,85,8.7465573545435
101,3,2,2,632,2200,NA,28,7.99967857949945
20,1,1,0,435,1650,NA,21,7.68063742756094
97,3,3,2,1058,2500,275,32,8.25997565976828
83,2,2,1,782,4800,174,61,8.66871183905515
47,1,1,1,360,610,6,9,6.89365635460264
110,2,2,1,1285,4348,196,56,8.68033192879342
140,4,4,2,670,3100,153,40,8.28500889544988
242,3,4,3,2100,7000,250,89,9.15271125913955
35,1,1,0,270,1300,0,17,7.37023064180708
100,2,2,0,670,4700,NA,61,8.66681936537205
134,3,3,1,1200,3500,NA,45,8.50633444808136
50,2,1,1,0,1000,35,18,6.96034772910131
67,3,1,1,447,1200,NA,16,7.43248380791712
150,2,3,0,0,4000,NA,61,8.33950090300594
174,3,4,3,2200,13500,814,172,9.72262493097842
120,3,3,1,0,2800,NA,43,7.97899637085411
90,4,2,0,0,1700,152,31,7.54115245513631
16,1,1,0,0,850,NA,11,6.79346613258001
110,3,1,1,830,1200,25,5,7.63094658089046
277,2,3,4,5295,13000,NA,165,9.90403740134156
79,3,1,1,700,1405,NA,18,7.66105638236183
180,4,3,2,970,3260,NA,44,8.44784311328144
300,3,3,2,2600,7650,NA,97,9.29201252062021
270,2,3,4,0,3270,169,50,8.15765701519647
25,1,1,0,100,790,NA,12,6.82001636467413
78,1,1,1,574,3850,225,49,8.45510499910282
82,2,2,1,1500,2450,192,32,8.33686963728496
55,2,1,2,160,1100,0,15,7.15148546390474
420,4,5,4,0,10000,667,151,9.28924396957165
115,2,3,2,687,3500,220,45,8.4013333053217
45,2,1,1,0,1000,0,14,6.92264389147589
47,3,1,1,300,1420,0,18,7.46106551435428
250,3,3,2,1600,2500,300,32,8.39683183474505
95,3,2,1,1602,5000,36,65,8.81045964216192
54,2,2,1,829,700,NA,10,7.42773884053289
200,3,2,2,0,12000,369,197,9.43914785291483
380,3,3,5,0,10900,1713,164,9.45571497213171
60,2,2,0,1300,4000,1,52,8.5855992240803
300,3,3,2,0,6000,197,91,8.7465573545435
75,3,1,1,160,1100,80,15,7.21229446850034
32,1,1,1,197,1500,NA,20,7.51969240411654
24,1,1,0,206,1400,NA,19,7.40671073017764
49,1,1,1,486,3200,NA,13,8.21608809863232
50,2,1,0,488,1400,NA,21,7.57609734062311
40,1,1,0,600,2200,61,29,7.96935774201635
30,1,1,1,1900,2000,NA,26,8.31311670281925
70,2,1,1,300,1100,14,14,7.26473017792987
146,2,1,1,730,1620,NA,21,7.82404601085629
120,2,2,0,1200,4750,389,62,8.76436572052981
67,3,1,1,351,890,40,12,7.16549347506085
347,4,4,3,2700,9000,589,120,9.42633845512952
80,2,2,1,0,1705,NA,14,7.48493028328966
40,2,1,0,526,2500,NA,32,8.06714903991011
44,2,1,1,192,1020,0,13,7.11151211649616
80,2,1,0,563,2200,59,28,7.95542508891267
106,3,3,1,800,3000,230,44,8.31262602567496
137,3,4,2,1176,3800,257,49,8.57224939716431
248,3,4,4,0,9000,NA,136,9.27528506061656
350,4,3,2,0,13500,1006,203,9.59635079225021
90,2,1,2,717,2800,13,37,8.1797604936999
16,1,1,0,0,1420,0,18,7.27170370688737
108,3,3,2,1200,3400,334,44,8.51298434664218
120,3,2,1,992,2414,223,32,8.20576472523446
54,2,1,1,320,1800,72,23,7.70345904786717
190,1,2,10,0,3900,34,59,8.29254851397576
100,3,3,1,300,1800,105,24,7.70975686445416
120,3,2,1,1083,2100,179,28,8.12888014212564
40,1,1,1,915,5000,115,36,8.7106195279423
185,2,2,2,0,1850,NA,28,7.56941179245071
50,1,1,0,2300,2300,0,30,8.44052810648075
233,3,6,5,0,6000,506,91,8.79452185178853
47,2,2,2,520,2611,NA,34,8.06777619577889
49,1,1,0,443,4100,89,52,8.45212119467252
76,3,2,2,250,2100,NA,31,7.77569574991525
60,2,1,0,650,1300,0,17,7.5847730776122
200,4,5,3,2600,4500,834,58,8.98632143762602
200,3,4,2,1730,5000,NA,65,8.86813171350303
184,3,3,2,1100,5445,264,80,8.8378263640077
117,3,4,2,1350,6100,NA,78,8.98956900480703
80,3,1,0,0,1250,0,23,7.14991683613211
60,2,2,1,700,2000,67,26,7.93522953981691
140,3,2,1,0,8200,0,124,9.02701831484864
55,1,1,0,645,1500,60,20,7.70796153183549
131,3,2,1,1685,4200,NA,54,8.7220913023891
142,3,4,3,1305,5000,NA,64,8.82232217747174
35,1,1,1,392,1100,13,14,7.32646561384032
40,1,1,0,135,890,NA,13,6.96602418710611
57,1,1,0,300,6000,NA,77,8.76327171401294
30,1,1,0,270,890,NA,13,7.09672137849476
800,5,7,5,0,15000,334,229,9.65252306301951
250,2,2,0,0,4000,335,72,8.39117635083275
37,1,1,1,500,1500,150,20,7.68294316987829
240,4,5,3,2800,10000,962,134,9.53971605897709
95,3,2,1,702,1650,76,22,7.80425138352811
30,1,1,0,590,980,0,13,7.36770857237437
380,7,7,6,0,5800,417,88,8.74925684010501
50,2,1,0,515,1900,42,25,7.81722278550817
32,1,1,1,465,900,NA,12,7.2283884515736
104,3,3,2,1300,6000,0,77,8.90625787815662
31,1,1,0,330,1575,0,20,7.56320059235807
700,4,5,2,3000,8000,402,102,9.35018926709258
138,3,3,0,1000,7000,84,89,9.00871366412422
77,2,1,1,980,4500,18,58,8.62281367327992
35,1,1,0,250,1305,0,17,7.36073990305828
216,4,3,4,1883,3500,659,45,8.71407489954152
60,2,1,1,314,1000,0,13,7.19142933003638
115,3,2,2,0,3000,71,50,8.04622910107538
222,4,3,4,0,3000,153,50,8.07215530818825
84,3,2,1,1500,2600,NA,34,8.42398080969406
156,3,3,1,1600,4150,0,53,8.66630261400408
34,1,1,0,0,1050,NA,16,7.0184017990692
60,2,1,1,350,1150,50,17,7.35755620091035
50,2,2,1,270,1300,34,19,7.39264752072162
210,3,3,2,2970,5500,690,70,9.13032266399015
240,4,2,4,0,8000,0,121,9.00233170824624
336,4,6,5,4950,7500,0,96,9.43755562266045
60,2,1,1,450,790,NA,11,7.14598446771439
194,3,3,2,1351,4000,324,54,8.65347080970879
70,1,1,0,250,2000,NA,26,7.73061406606374
46,1,1,0,100,1600,0,21,7.45124168498768
185,3,2,2,1760,6000,0,78,8.96686655418872
90,1,2,2,1500,8000,500,102,9.22038970782918
90,3,2,1,200,1400,NA,19,7.45645455517621
175,1,3,2,900,4142,0,53,8.536211197252
140,3,2,1,2200,4200,331,55,8.82276429670376
400,2,5,4,0,6000,NA,91,8.79118193673602
127,3,2,1,539,3000,120,44,8.21716859576607
60,2,2,1,654,3300,96,42,8.3170334764924
230,3,3,3,700,4000,NA,54,8.54927308487965
48,1,1,1,1137,6698,166,85,8.99801311309582
62,3,2,1,330,2975,59,38,8.13241267450091
110,3,2,1,1130,4500,262,58,8.69131455164485
80,3,3,2,1180,2800,NA,36,8.29829063435928
54,1,1,0,734,2400,NA,31,8.14670905220332
42,1,1,1,660,4400,41,56,8.54830418644129
55,2,1,1,176,850,NA,12,7.00215595440362
161,3,5,3,2541,6500,567,83,9.17905608193642
70,2,1,1,390,1100,NA,15,7.36518012602101
35,1,1,0,450,1300,40,17,7.49997654095212
360,4,4,4,5767,9000,2507,115,9.76370811000784
45,1,1,1,816,2900,NA,39,8.23350314023399
55,1,1,0,150,730,0,10,6.79234442747081
25,1,1,0,350,1750,46,23,7.68248244653451
68,3,2,1,360,2250,95,30,7.91425227874244
900,3,4,8,0,20000,NA,301,10.0904234468808
71,2,1,0,330,990,0,15,7.19743535409659
250,3,2,1,1642,6400,NA,83,9.0906555290302
305,4,5,5,4596,14000,2239,187,9.95327721703864
81,3,2,1,580,1700,90,22,7.78030308790837
234,3,4,4,1710,3600,1375,46,8.8146275553107
54,1,2,0,245,720,NA,10,6.92951677076365
70,2,1,1,703,4960,347,63,8.71177264560569
100,3,2,1,600,1800,140,24,7.84971375760487
48,1,1,1,1450,4200,135,54,8.67248607582227
88,2,2,1,700,1900,NA,28,7.90322680873073
40,1,1,0,0,2000,53,31,7.6425241342329
76,1,1,0,503,1490,177,22,7.69302574841789
109,3,2,2,1156,6500,319,83,8.99454475832451
160,3,3,2,1364,2650,NA,36,8.37101068123816
106,2,1,0,110,1790,NA,23,7.56216163122565
90,4,2,0,568,1900,55,25,7.84345640437612
70,2,2,1,665,2000,0,26,7.89803969076462
120,2,1,4,0,2000,NA,31,7.71378461659875
230,3,3,3,2500,3916,NA,50,8.86120833720818
130,2,2,2,0,3500,NA,53,8.29454951514368
67,2,2,1,730,1970,205,25,7.98309894071089
140,4,3,2,1030,3500,220,45,8.4755375161474
80,3,2,0,300,1500,71,20,7.54538974961182
40,1,1,0,307,1350,0,18,7.42416528104203
49,2,1,1,225,1000,NA,14,7.12286665859908
73,3,1,1,1270,3800,NA,49,8.56750600528983
110,2,3,3,0,2200,8,34,7.71556953452021
79,3,2,1,580,2400,62,31,8.03073492409854
40,1,1,0,300,1155,55,16,7.33106030521863
370,4,6,0,3417,7900,2386,101,9.53249633228804
140,4,3,2,822,2200,132,30,8.06620756800626
300,4,4,2,2500,8000,1275,104,9.38269576445829
40,1,1,1,375,1635,0,21,7.61677580869837
100,3,2,2,1129,1600,NA,21,8.00670084544037
63,2,2,1,650,1890,9,24,7.85321638815607
150,3,2,1,1246,5500,0,70,8.82717477136278
190,3,3,3,3000,13000,84,165,9.69590972432601
100,3,2,2,970,2400,NA,31,8.2419665602318
132,6,4,2,800,3400,NA,50,8.38206051742474
127,2,3,3,2300,3300,500,42,8.72306850116393
222,3,3,2,0,2400,NA,21,7.90617884039481
80,2,2,1,0,1680,NA,26,7.44775128004791
208,4,4,3,3600,12000,1084,153,9.73157166845605
480,4,4,6,0,10000,NA,151,9.31928445896536
360,3,5,2,3500,15000,834,191,9.87975822583689
142,3,2,2,1026,1750,243,23,8.02059914989697
150,3,3,0,1100,5100,NA,66,8.78094111357239
54,2,1,1,560,1600,0,21,7.68799716639302
35,1,1,0,480,1000,0,13,7.30921236569276
44,2,1,1,250,1090,10,14,7.21890970761906
130,3,2,1,1200,4500,NA,58,8.67573421954479
70,2,2,0,250,1550,42,23,7.53155238140729
68,2,1,0,230,1300,0,17,7.34471905414967
212,4,3,4,3300,15000,1272,191,9.8914655773088
35,1,1,1,580,3300,112,43,8.3030093814735
116,3,2,1,950,1700,90,22,7.92407232492342
80,1,1,0,427,1900,0,25,7.76344638872736
47,1,1,1,756,2250,114,29,8.05515773181968
60,3,2,1,842,1000,63,13,7.5595594960077
75,2,1,0,440,1200,0,16,7.41276401742656
60,1,1,1,694,1098,151,15,7.58018941794454
100,2,1,0,0,5000,125,76,8.5567984460086
22,1,1,1,0,1500,0,20,7.32712329225929
75,3,2,1,700,2900,125,37,8.23297179059344
75,2,3,2,499,2500,70,32,8.03980234373648
65,2,1,1,220,700,0,10,6.83625927727707
25,1,1,0,294,1300,22,17,7.39878627541995
194,4,3,2,2600,2999,643,38,8.74528448245438
75,2,2,0,0,2000,NA,31,7.66902828858968
51,2,1,0,165,1000,NA,14,7.09589322109753
63,2,2,2,600,4080,167,52,8.49699048409872
90,2,2,1,600,1200,17,16,7.51425465281641
45,2,1,1,1300,3000,167,39,8.41338702269065
85,2,2,1,1100,2000,NA,26,8.07371464110986
70,2,2,1,695,1700,NA,22,7.81480342948936
66,2,1,0,150,1700,NA,25,7.56786260546388
45,1,1,0,470,1100,0,15,7.36897040219479
114,3,2,1,750,2900,109,43,8.24354550792826
26,1,1,0,380,2300,61,30,7.92732436030979
60,1,1,2,0,2000,0,30,7.61628356158038
44,1,1,0,280,1100,NA,17,7.26403014289953
20,1,1,0,420,1050,79,14,7.35500192110526
91,2,3,2,2065,9800,500,125,9.43276366396591
70,2,2,1,650,1000,45,13,7.44366368311559
30,1,1,0,0,1550,21,20,7.37274636640433
308,4,5,4,1750,15000,NA,200,9.74806105920482
90,2,2,1,1000,3000,50,39,8.31630024903685
217,3,5,6,0,5000,NA,76,8.61141186665522
47,1,1,0,400,1700,72,22,7.69393732550927
60,2,1,1,150,1800,0,24,7.58832367733522
35,1,1,0,250,1305,0,17,7.36073990305828
490,3,5,4,0,10000,NA,151,9.42714386754419
180,3,3,2,1600,3000,0,39,8.4424696452203
65,2,2,2,400,1950,NA,29,7.79193595693806
76,2,2,2,600,1700,34,25,7.76641689801966
56,2,1,1,340,1400,57,18,7.50439155916124
68,1,1,0,500,1500,NA,20,7.61134771740362
56,1,1,1,722,1350,NA,18,7.66902828858968
131,3,2,2,2800,10000,NA,129,9.50532074690907
100,3,1,4,0,2500,226,38,7.92479591395644
72,2,2,1,350,2500,125,32,8.00903068506973
88,3,2,1,289,1450,114,20,7.53583046279837
38,1,1,0,700,1850,150,24,7.91022370709734
49,2,1,1,487,1300,17,17,7.5076900778199
60,1,1,1,900,4600,100,59,8.64117917119723
80,2,1,1,1257,2950,195,38,8.3986348552921
280,5,3,3,0,4000,117,72,8.34045601291618
510,4,3,5,0,10000,NA,151,9.27528506061656
148,1,2,4,1845,9900,550,126,9.42714386754419
76,3,2,1,550,1600,59,24,7.71154897962915
110,3,2,1,400,1400,150,19,7.58578882173203
22,1,1,1,0,1275,0,17,7.16472037877186
42,1,1,1,450,2000,88,26,7.84971375760487
59,2,1,1,490,1700,0,22,7.70210434005105
158,4,4,4,2250,2500,423,32,8.55756708555451
65,2,2,1,290,925,84,13,7.1800698743028
20,1,1,0,602,1800,130,23,7.84619881549743
298,4,4,1,0,3000,NA,46,8.02191277898571
38,1,1,0,877,2280,123,30,8.10500553754725
213,4,4,3,2600,6500,1157,83,9.24387185518498
150,3,2,3,0,1900,125,29,7.62803112693033
60,1,1,0,350,1000,0,13,7.21817683840341
65,2,1,1,100,1400,NA,18,7.37963215260955
169,4,4,4,1800,6450,1140,82,9.15620092587554
100,2,3,1,1260,3973,315,51,8.63052187672324
158,4,4,3,2100,6600,375,84,9.12260145766818
150,2,2,2,0,6000,667,91,8.81863022910035
49,2,1,0,250,1650,NA,25,7.57095858316901
260,4,4,4,3400,5000,1417,64,9.1984701994057
65,1,1,1,780,2500,241,33,8.17611034223734
380,6,5,3,0,9000,NA,136,9.16471519394991
70,3,1,0,205,1200,25,16,7.27724772663148
180,2,1,0,0,2000,15,31,7.62413058566129
105,2,1,0,400,1250,55,17,7.45182223652793
300,8,3,1,0,4000,500,66,8.426611813185
190,3,3,1,2000,9000,492,115,9.35970820362701
67,2,2,2,202,1000,82,14,7.1693500166706
96,2,2,2,1200,9000,NA,115,9.24193593356593
75,2,2,1,200,1300,250,19,7.47873482556787
45,1,1,1,367,1100,34,14,7.32383056620232
60,2,1,1,489,1900,0,25,7.78945456608667
45,1,1,1,781,2970,92,38,8.26410576372896
38,1,1,1,1450,3400,NA,44,8.49596955496461
75,1,1,1,0,1521,163,23,7.44307837434852
442,5,6,6,0,7500,1301,113,9.09549053029724
220,3,3,2,1700,11000,542,140,9.50159106930499
140,3,1,2,140,6000,NA,91,8.78032639094661
76,3,2,1,375,1400,128,19,7.56164174558878
60,2,1,1,395,580,15,8,6.90675477864855
50,1,1,0,250,803,0,12,6.97166860472579
165,4,3,2,0,5000,NA,76,8.5414954839392
90,1,1,0,0,1150,NA,18,7.11314210870709
62,2,1,1,447,1200,76,16,7.46164039220858
120,3,2,2,0,3800,NA,58,8.25816336153762
279,4,5,4,0,4500,379,74,8.5079506100493
79,3,2,0,781,3500,183,46,8.4142741374084
45,1,1,0,480,980,NA,13,7.29573507274928
