"age","height_cm","weight_kg","release_clause_eur","club_joined","wage_eur"
26,189,79,1e+06,1.325376e+18,6.85751406254539
26,190,81,1300000,1.6300224e+18,8.29429960885724
26,170,68,1400000,1.5794784e+18,9.10509096125708
25,185,80,1800000,1.6081632e+18,8.29429960885724
27,188,80,1300000,1.61352e+18,8.5173931714189
29,178,70,844000,1.6116192e+18,6.90875477931522
27,188,86,1200000,1.5790464e+18,7.60140233458373
26,180,73,1500000,1.6257888e+18,7.60140233458373
28,195,85,961000,1.6263936e+18,8.00670084544037
29,184,79,991000,1.6278624e+18,7.60140233458373
30,179,81,1e+06,1.5994368e+18,6.85751406254539
30,180,72,875000,1.578096e+18,8.00670084544037
28,186,80,1100000,1.6263072e+18,8.00670084544037
31,185,83,544000,1.5964992e+18,6.90875477931522
32,189,83,641000,1.5619392e+18,7.60140233458373
28,183,75,1100000,1.5663456e+18,7.60140233458373
32,177,75,935000,1.6291584e+18,9.30574145673944
30,191,75,870000,1.5991776e+18,8.00670084544037
30,174,58,875000,1.6244928e+18,7.60140233458373
27,190,83,1300000,1.6250976e+18,7.60140233458373
25,188,75,1700000,1.6272576e+18,8.29429960885724
27,190,85,1600000,1.6120512e+18,8.00670084544037
30,188,82,945000,1.6106688e+18,6.39859493453521
30,186,76,875000,1.6267392e+18,8.00670084544037
29,189,88,729000,1.4832288e+18,6.90875477931522
28,170,69,906000,1.5782688e+18,8.29429960885724
30,169,70,1e+06,1.52928e+18,9.10509096125708
31,190,88,725000,1.5783552e+18,8.00670084544037
28,177,72,1100000,1.599696e+18,9.10509096125708
31,183,83,544000,1.6136928e+18,8.00670084544037
28,170,63,781000,1.4980896e+18,8.00670084544037
28,182,72,1100000,1.6272576e+18,8.29429960885724
27,185,85,1100000,1.4726016e+18,8.29429960885724
29,176,65,1200000,1.3411008e+18,8.98732181285012
38,188,90,108000,1.4344992e+18,6.39859493453521
27,196,98,1500000,1.5990912e+18,8.00670084544037
25,179,80,1100000,1.5507936e+18,6.90875477931522
25,191,80,1800000,1.629936e+18,7.60140233458373
26,170,70,2e+06,1.6117056e+18,7.60140233458373
25,183,75,1500000,1.5160608e+18,6.90875477931522
25,184,68,1600000,1.5628896e+18,8.00670084544037
32,183,79,641000,1.616112e+18,6.31173480915291
29,180,75,1100000,1.4179968e+18,7.60140233458373
32,183,79,1e+06,1.5800832e+18,6.21660610108486
28,175,68,979000,1.6141248e+18,6.90875477931522
32,185,82,776000,1.5783552e+18,6.90875477931522
26,176,74,1400000,1.6282944e+18,9.10509096125708
24,185,70,1600000,1.5619392e+18,7.60140233458373
29,183,72,991000,1.6136928e+18,8.29429960885724
32,167,68,798000,1.612224e+18,8.00670084544037
27,183,70,1300000,1.5954624e+18,7.60140233458373
26,183,66,1500000,1.5621984e+18,8.69968140098951
27,178,70,1100000,1.5646176e+18,6.90875477931522
27,187,82,1200000,1.3684032e+18,8.69968140098951
28,187,82,813000,1.6130016e+18,7.60140233458373
30,171,75,781000,1.4851296e+18,8.29429960885724
30,182,79,750000,1.3411008e+18,8.00670084544037
37,190,85,1e+05,1.6250976e+18,7.60140233458373
26,183,70,1700000,1.6308864e+18,8.29429960885724
30,188,85,719000,1.6250976e+18,8.29429960885724
30,186,72,834000,1.5774048e+18,8.29429960885724
27,181,73,1500000,1.5337728e+18,8.29429960885724
31,178,76,1e+06,1.6121376e+18,8.5173931714189
26,178,76,1500000,1.4988672e+18,9.47278155656217
30,180,75,906000,1.6250976e+18,7.60140233458373
26,182,75,1200000,1.6233696e+18,7.60140233458373
27,166,68,1300000,1.5788736e+18,8.69968140098951
26,165,60,1600000,1.596672e+18,8.5173931714189
27,187,79,1e+06,1.5954624e+18,6.90875477931522
26,196,88,1300000,1.6250976e+18,7.60140233458373
39,185,80,516000,1.6129152e+18,6.21660610108486
33,173,71,968000,1.6111872e+18,6.21660610108486
28,165,70,1600000,1.6132608e+18,6.21660610108486
27,168,68,1100000,1.6099776e+18,7.60140233458373
33,182,75,438000,1.6101504e+18,6.90875477931522
26,177,76,1200000,1.5826752e+18,8.00670084544037
30,187,74,945000,1.6242336e+18,8.29429960885724
30,173,70,1500000,1.5778368e+18,6.21660610108486
29,187,76,810000,1.5633216e+18,6.90875477931522
25,180,68,1500000,1.6250976e+18,8.00670084544037
33,191,76,613000,1.562544e+18,7.60140233458373
26,187,90,1300000,1.6121376e+18,7.60140233458373
26,182,81,1300000,1.6261344e+18,8.00670084544037
24,172,65,1700000,1.4973984e+18,7.60140233458373
26,175,71,1400000,1.595376e+18,8.29429960885724
27,188,80,994000,1.6094592e+18,6.90875477931522
27,186,83,1200000,1.5964128e+18,8.00670084544037
25,178,63,1700000,1.611792e+18,7.60140233458373
29,188,79,1200000,1.6252704e+18,8.29429960885724
25,171,61,1300000,1.5619392e+18,7.60140233458373
25,169,64,1800000,1.3447296e+18,8.29429960885724
27,193,91,1700000,1.6304544e+18,8.29429960885724
28,178,80,1100000,1.5935616e+18,8.98732181285012
27,175,62,1600000,1.6110144e+18,6.21660610108486
30,178,70,1500000,1.5778368e+18,6.21660610108486
28,170,65,979000,1.5489792e+18,6.90875477931522
25,183,75,1700000,1.630368e+18,7.60140233458373
25,173,62,1800000,1.5324768e+18,8.29429960885724
26,188,86,1400000,1.6296768e+18,6.85751406254539
25,178,74,2e+06,1.5803424e+18,8.29429960885724
27,177,70,1100000,1.6124832e+18,8.29429960885724
24,173,70,2e+06,1.6250976e+18,7.60140233458373
24,174,82,1600000,1.6250976e+18,7.60140233458373
28,183,78,1300000,1.6284672e+18,8.29429960885724
26,177,72,1600000,1.5931296e+18,7.60140233458373
25,163,74,1700000,1.6297632e+18,8.00670084544037
25,191,80,1700000,1.5621984e+18,8.00670084544037
24,178,64,2e+06,1.5964128e+18,7.60140233458373
27,172,68,1100000,1.4996448e+18,7.60140233458373
26,178,76,1500000,1.5330816e+18,8.69968140098951
25,185,84,1600000,1.3687488e+18,7.60140233458373
27,181,82,1300000,1.5744672e+18,8.00670084544037
24,187,80,1900000,1.6250976e+18,8.00670084544037
29,186,67,1100000,1.5970176e+18,8.00670084544037
28,185,87,906000,1.550016e+18,7.60140233458373
24,183,72,2e+06,1.562976e+18,7.60140233458373
30,175,77,1e+06,1.5976224e+18,7.60140233458373
25,173,71,1200000,1.3904352e+18,7.60140233458373
29,178,72,906000,1.629936e+18,7.60140233458373
31,187,80,725000,1.4046912e+18,8.00670084544037
28,179,66,1100000,1.5619392e+18,8.98732181285012
31,180,73,930000,1.5952896e+18,8.29429960885724
28,179,71,1e+06,1.262304e+18,8.5173931714189
30,182,73,1e+06,1.5797376e+18,8.69968140098951
26,188,83,1500000,1.5790464e+18,7.60140233458373
27,173,63,1300000,1.6024608e+18,8.8538082749772
30,186,84,853000,1.356912e+18,7.60140233458373
29,191,87,1100000,1.262304e+18,8.00670084544037
28,190,83,1e+06,1.612224e+18,8.00670084544037
25,192,82,1e+06,1.5964128e+18,8.00670084544037
29,175,78,9e+05,1.6232832e+18,7.60140233458373
25,186,82,1500000,1.5659136e+18,7.60140233458373
27,171,68,1500000,1.6281216e+18,7.60140233458373
27,179,74,1100000,1.61136e+18,7.60140233458373
31,173,60,814000,1.4855616e+18,8.5173931714189
26,181,82,1300000,1.6127424e+18,8.00670084544037
26,178,73,1700000,1.5774912e+18,8.29429960885724
28,187,72,775000,1.5485472e+18,8.29429960885724
32,182,75,625000,1.389744e+18,6.90875477931522
25,171,67,1600000,1.4357088e+18,8.29429960885724
32,180,75,891000,1.6188768e+18,8.00670084544037
25,183,80,1200000,1.3885344e+18,7.60140233458373
31,175,71,750000,1.4835744e+18,7.60140233458373
27,187,78,1400000,1.532304e+18,6.90875477931522
24,175,72,1800000,1.5990048e+18,8.00670084544037
24,175,75,2e+06,1.6250976e+18,8.00670084544037
27,195,81,1300000,1.5973632e+18,8.69968140098951
27,194,85,1100000,1.6013376e+18,8.00670084544037
27,184,76,1200000,1.580256e+18,8.5173931714189
28,194,89,1300000,1.600128e+18,8.8538082749772
26,189,81,1200000,1.611792e+18,7.60140233458373
27,186,77,1100000,1.6257024e+18,7.60140233458373
26,173,72,1300000,1.5998688e+18,7.60140233458373
24,186,86,1500000,1.5619392e+18,6.68586094706836
34,180,74,516000,1.6190496e+18,6.21660610108486
28,183,80,1100000,1.5172704e+18,7.60140233458373
26,185,80,1100000,1.5472512e+18,6.90875477931522
23,180,82,2600000,1.4936832e+18,8.00670084544037
31,186,80,563000,1.6249248e+18,8.00670084544037
33,180,77,608000,1.4726016e+18,8.00670084544037
25,187,77,1600000,1.6121376e+18,8.00670084544037
26,182,75,1700000,1.5934752e+18,8.00670084544037
27,179,77,1100000,1.5304032e+18,7.60140233458373
37,183,77,216000,1.5622848e+18,6.80350525760834
25,176,74,1900000,1.6250976e+18,8.29429960885724
27,185,80,1700000,1.5797376e+18,6.21660610108486
32,186,82,594000,1.6278624e+18,6.90875477931522
29,179,68,945000,1.6250976e+18,8.29429960885724
30,187,81,736000,1.548288e+18,7.60140233458373
25,174,68,1600000,1.6250976e+18,7.60140233458373
31,179,78,750000,1.6268256e+18,8.29429960885724
32,176,73,775000,1.6188768e+18,7.60140233458373
28,185,83,969000,1.5797376e+18,8.69968140098951
31,183,82,775000,1.1045376e+18,8.69968140098951
32,185,71,891000,1.1045376e+18,8.8538082749772
27,182,69,1100000,1.4200704e+18,8.69968140098951
28,183,80,1200000,1.4054688e+18,8.69968140098951
25,188,80,2e+06,1.5022368e+18,9.10509096125708
25,175,66,1700000,1.6302816e+18,8.00670084544037
26,189,81,1500000,1.6097184e+18,9.61587214452889
28,171,75,1500000,1.627344e+18,8.29429960885724
25,183,75,1600000,1.630368e+18,7.60140233458373
29,180,74,1500000,1.5463008e+18,6.21660610108486
25,174,70,1700000,1.603152e+18,8.8538082749772
24,179,71,1800000,1.6261344e+18,8.29429960885724
23,191,70,2700000,1.4041728e+18,7.60140233458373
23,180,68,2e+06,1.6015968e+18,7.60140233458373
23,188,77,1800000,1.4041728e+18,7.60140233458373
26,177,74,1400000,1.6106688e+18,6.39859493453521
25,186,74,1600000,1.4034816e+18,8.29429960885724
25,183,78,1700000,1.4068512e+18,8.5173931714189
25,188,74,1400000,1.6302816e+18,7.60140233458373
25,185,70,1700000,1.6304544e+18,7.60140233458373
25,180,70,1800000,1.5661728e+18,8.00670084544037
26,174,68,1600000,1.5937344e+18,6.90875477931522
31,181,70,1100000,1.3726368e+18,6.21660610108486
29,196,75,875000,1.5934752e+18,6.90875477931522
26,185,70,1100000,1.6255296e+18,8.00670084544037
27,176,71,1100000,1.6298496e+18,6.90875477931522
28,178,76,943000,1.6250976e+18,6.90875477931522
35,183,79,176000,1.4224896e+18,6.21660610108486
25,175,70,1700000,1.6121376e+18,7.60140233458373
26,169,65,1900000,1.6106688e+18,6.21660610108486
26,191,78,1400000,1.6304544e+18,7.60140233458373
27,189,77,1200000,1.6301088e+18,6.68586094706836
24,173,70,2200000,1.6184448e+18,7.60140233458373
24,183,75,1700000,1.630368e+18,7.60140233458373
25,185,76,2700000,1.6019424e+18,8.00670084544037
22,193,86,2200000,1.62864e+18,7.60140233458373
30,199,99,776000,1.6276032e+18,6.74641212857337
25,178,67,1700000,1.595808e+18,8.5173931714189
28,191,82,1100000,1.5778368e+18,8.00670084544037
28,178,68,975000,1.5786144e+18,7.60140233458373
27,187,81,1e+06,1.5805152e+18,8.00670084544037
34,183,71,406000,1.4874624e+18,8.00670084544037
26,190,85,1100000,1.610496e+18,8.00670084544037
26,175,71,1600000,1.5935616e+18,8.29429960885724
31,175,72,719000,1.5533856e+18,6.90875477931522
30,185,90,875000,1.627776e+18,6.90875477931522
26,180,70,1e+06,1.6106688e+18,6.55250788703459
23,170,68,1700000,1.630368e+18,8.00670084544037
26,191,83,1300000,1.5622848e+18,7.60140233458373
33,192,79,288000,1.5640992e+18,6.90875477931522
34,180,75,699000,1.6094592e+18,6.21660610108486
25,188,70,1500000,1.6250976e+18,8.00670084544037
28,181,78,1200000,1.4673312e+18,8.00670084544037
27,181,68,1300000,1.5619392e+18,9.10509096125708
24,185,79,1200000,1.6285536e+18,7.60140233458373
23,178,68,2500000,1.5989184e+18,6.90875477931522
25,183,79,1200000,1.610064e+18,6.90875477931522
24,182,80,1800000,1.4041728e+18,9.30574145673944
22,173,69,1300000,1.6127424e+18,7.60140233458373
24,176,73,3200000,1.6116192e+18,9.10509096125708
30,195,88,776000,1.6315776e+18,6.55250788703459
27,191,85,1100000,1.611792e+18,8.00670084544037
25,174,68,1600000,1.6250976e+18,8.00670084544037
27,185,73,1e+06,1.6250976e+18,7.60140233458373
26,180,71,1100000,1.601856e+18,7.60140233458373
31,189,86,825000,1.6288992e+18,8.00670084544037
23,185,91,2100000,1.6257888e+18,7.60140233458373
23,172,75,3200000,1.630368e+18,8.98732181285012
31,170,62,930000,1.6257024e+18,7.60140233458373
34,186,75,388000,1.5619392e+18,7.60140233458373
24,182,76,3200000,1.626048e+18,6.90875477931522
31,191,81,725000,1.5973632e+18,8.00670084544037
26,182,77,1300000,1.5304032e+18,8.5173931714189
25,168,63,1200000,1.6094592e+18,6.39859493453521
27,176,74,938000,1.5336e+18,7.60140233458373
29,191,89,1100000,1.6304544e+18,7.60140233458373
27,189,81,1700000,1.6263936e+18,8.29429960885724
26,183,76,1300000,1.5958944e+18,6.90875477931522
26,195,92,1200000,1.5304032e+18,8.5173931714189
24,185,78,3300000,1.4858208e+18,8.29429960885724
24,188,80,2600000,1.5356736e+18,8.00670084544037
29,187,83,1100000,1.5670368e+18,8.5173931714189
25,173,63,1800000,1.5929568e+18,7.60140233458373
25,173,68,1200000,1.6142112e+18,6.90875477931522
25,182,75,1300000,1.6257024e+18,8.69968140098951
32,185,77,736000,1.5965856e+18,7.60140233458373
21,187,77,1600000,1.6257024e+18,8.29429960885724
29,186,80,1100000,1.6250112e+18,8.29429960885724
25,180,73,1500000,1.6254432e+18,8.29429960885724
29,176,72,1400000,1.625616e+18,8.5173931714189
33,177,72,855000,1.6257024e+18,8.8538082749772
26,178,72,1100000,1.6250976e+18,6.90875477931522
25,190,76,2600000,1.563408e+18,9.21044036697652
23,180,70,2e+06,1.4779584e+18,7.60140233458373
22,178,70,2e+06,1.5996096e+18,8.00670084544037
30,180,76,1500000,1.6158528e+18,6.21660610108486
23,189,75,2e+06,1.4446944e+18,8.00670084544037
25,188,86,2600000,1.5644448e+18,7.60140233458373
23,191,81,2e+06,1.6279488e+18,8.00670084544037
21,172,66,2300000,1.6008192e+18,6.90875477931522
24,185,77,2400000,1.5622848e+18,7.60140233458373
23,175,75,1500000,1.6263936e+18,8.00670084544037
23,178,70,1700000,1.566864e+18,8.00670084544037
23,174,64,2700000,1.6250976e+18,8.00670084544037
23,171,67,2300000,1.6072992e+18,6.90875477931522
28,174,71,906000,1.630368e+18,8.00670084544037
31,180,70,1300000,1.4200704e+18,6.21660610108486
25,175,69,2100000,1.5644448e+18,6.21660610108486
25,176,72,2100000,1.6137792e+18,6.21660610108486
23,183,76,2500000,1.5017184e+18,8.5173931714189
24,185,80,1200000,1.5578784e+18,6.62140565176413
25,170,62,1400000,1.579824e+18,6.31173480915291
23,194,90,1600000,1.5941664e+18,6.90875477931522
32,182,76,776000,1.5964992e+18,8.00670084544037
33,178,78,469000,1.6081632e+18,7.60140233458373
26,180,76,1300000,1.610064e+18,6.68586094706836
22,193,85,2400000,1.5082848e+18,8.00670084544037
31,181,78,1300000,1.6136928e+18,6.21660610108486
25,177,60,1400000,1.3885344e+18,6.90875477931522
23,185,81,2300000,1.5957216e+18,6.90875477931522
28,184,77,906000,1.630368e+18,7.60140233458373
32,170,68,798000,1.562112e+18,8.29429960885724
29,175,73,875000,1.5489792e+18,6.90875477931522
36,173,64,3e+05,1.578096e+18,6.90875477931522
34,179,75,538000,1.56384e+18,6.21660610108486
25,178,76,1800000,1.560816e+18,8.5173931714189
35,169,64,250000,1.1045376e+18,6.90875477931522
25,185,78,1400000,1.4543712e+18,8.00670084544037
23,181,72,2700000,1.6121376e+18,7.60140233458373
27,171,68,938000,1.6101504e+18,6.90875477931522
32,189,85,641000,1.4546304e+18,7.60140233458373
29,186,84,906000,1.6106688e+18,7.60140233458373
32,169,67,719000,1.5805152e+18,8.00670084544037
35,182,79,645000,1.6093728e+18,6.21660610108486
25,182,77,2500000,1.4357088e+18,7.60140233458373
30,172,65,906000,1.597536e+18,8.29429960885724
32,167,64,719000,1.5463008e+18,6.90875477931522
31,169,66,656000,1.5784416e+18,6.90875477931522
35,181,75,104000,1.5641856e+18,6.90875477931522
24,172,70,1800000,1.6076448e+18,7.60140233458373
25,182,79,1300000,1.4525568e+18,7.60140233458373
36,180,69,2e+05,1.6101504e+18,6.85751406254539
24,177,66,1300000,1.4516064e+18,8.00670084544037
30,173,68,844000,1.578096e+18,6.90875477931522
27,174,67,1e+06,1.5450048e+18,7.60140233458373
35,183,77,375000,1.1360736e+18,6.90875477931522
24,171,65,1600000,1.6106688e+18,7.60140233458373
32,181,82,1e+06,1.5778368e+18,6.21660610108486
21,180,81,3200000,1.6028064e+18,8.5173931714189
23,177,79,1700000,1.630368e+18,7.60140233458373
29,171,66,875000,1.6101504e+18,6.90875477931522
25,175,67,2100000,1.5807744e+18,6.21660610108486
29,174,70,906000,1.578096e+18,7.60140233458373
26,170,73,1300000,1.6129152e+18,8.00670084544037
23,183,73,2300000,1.457568e+18,8.5173931714189
23,184,80,2100000,1.6250976e+18,7.60140233458373
27,174,72,969000,1.4516064e+18,7.60140233458373
23,181,68,2700000,1.597104e+18,8.29429960885724
24,181,75,1700000,1.5350688e+18,8.00670084544037
25,178,72,1400000,1.626048e+18,7.60140233458373
24,176,70,1700000,1.6118784e+18,6.90875477931522
23,185,76,1700000,1.5628896e+18,8.00670084544037
29,175,70,875000,1.6147296e+18,7.60140233458373
23,196,78,3100000,1.562112e+18,8.98732181285012
23,186,80,2200000,1.5787872e+18,6.90875477931522
33,167,69,968000,1.5831072e+18,6.21660610108486
23,178,72,3800000,1.5778368e+18,6.21660610108486
21,171,67,2300000,1.54872e+18,7.60140233458373
23,178,69,1400000,1.6115328e+18,7.60140233458373
31,173,70,1100000,1.610496e+18,6.21660610108486
25,180,68,1400000,1.4988672e+18,6.90875477931522
27,180,80,1200000,1.5619392e+18,8.5173931714189
22,189,77,2200000,1.62648e+18,7.60140233458373
31,188,78,875000,1.59408e+18,7.60140233458373
24,190,85,2e+06,1.5998688e+18,6.90875477931522
27,189,76,969000,1.6004736e+18,8.5173931714189
30,174,75,844000,1.6250976e+18,7.60140233458373
27,178,72,1e+06,1.6250976e+18,7.60140233458373
24,195,91,2400000,1.4660352e+18,7.60140233458373
27,174,66,1200000,1.5967584e+18,7.60140233458373
25,180,68,2500000,1.6250976e+18,7.60140233458373
32,186,79,736000,1.6271712e+18,8.00670084544037
23,180,75,1800000,1.6250976e+18,8.00670084544037
25,190,82,1400000,1.5995232e+18,6.85751406254539
26,186,79,1100000,1.6250976e+18,8.00670084544037
23,173,70,2100000,1.6118784e+18,7.60140233458373
25,175,71,1700000,1.6250976e+18,8.5173931714189
22,192,84,1500000,1.594512e+18,7.60140233458373
22,188,67,1400000,1.4516064e+18,7.60140233458373
23,185,70,2700000,1.5652224e+18,6.90875477931522
23,185,77,3100000,1.4695776e+18,6.21660610108486
22,185,70,2900000,1.625184e+18,8.00670084544037
22,196,73,2500000,1.4357088e+18,6.90875477931522
25,192,79,1300000,1.550448e+18,7.60140233458373
21,184,74,3300000,1.5619392e+18,8.00670084544037
21,183,72,2900000,1.4700096e+18,7.60140233458373
24,187,75,1300000,1.4673312e+18,8.5173931714189
22,192,78,2400000,1.6202592e+18,7.60140233458373
24,168,65,1800000,1.6287264e+18,6.90875477931522
22,184,74,2600000,1.5984e+18,8.29429960885724
22,185,72,2600000,1.62432e+18,8.00670084544037
24,182,75,3200000,1.5304032e+18,8.29429960885724
29,182,75,1300000,1.6250112e+18,8.29429960885724
28,179,75,1600000,1.5980544e+18,6.21660610108486
25,191,82,1700000,1.5643584e+18,7.60140233458373
26,174,76,1300000,1.6151616e+18,8.29429960885724
23,188,70,3100000,1.5991776e+18,8.00670084544037
21,180,75,2900000,1.6112736e+18,7.60140233458373
22,180,75,2400000,1.429056e+18,8.29429960885724
22,182,67,2800000,1.6268256e+18,8.29429960885724
24,183,78,1600000,1.6250976e+18,8.5173931714189
22,180,75,3100000,1.6258752e+18,7.60140233458373
26,169,70,1300000,1.5998688e+18,8.29429960885724
25,178,67,1300000,1.6159392e+18,7.60140233458373
21,178,69,2600000,1.601856e+18,7.60140233458373
25,199,90,1500000,1.596672e+18,8.29429960885724
22,175,75,3100000,1.6279488e+18,7.60140233458373
27,175,72,1100000,1.6105824e+18,7.60140233458373
21,176,68,2700000,1.6250976e+18,7.60140233458373
24,185,75,3200000,1.6250112e+18,8.8538082749772
29,185,88,866000,1.612224e+18,7.60140233458373
27,175,69,1400000,1.626912e+18,7.60140233458373
25,188,84,2200000,1.4836608e+18,7.60140233458373
25,178,72,1600000,1.6121376e+18,8.00670084544037
26,178,77,1200000,1.6160256e+18,7.60140233458373
27,183,74,994000,1.5920064e+18,7.60140233458373
24,181,71,1900000,1.5991776e+18,8.00670084544037
27,176,72,1400000,1.5780096e+18,8.00670084544037
23,170,68,2100000,1.5619392e+18,7.60140233458373
23,189,78,2e+06,1.5609888e+18,7.60140233458373
23,179,65,2e+06,1.5784416e+18,7.60140233458373
26,180,73,1600000,1.5475104e+18,7.60140233458373
22,172,66,2700000,1.5972768e+18,7.60140233458373
22,180,82,2300000,1.566864e+18,8.29429960885724
22,180,70,2e+06,1.6120512e+18,8.00670084544037
21,193,87,3200000,1.4832288e+18,7.60140233458373
26,180,79,1200000,1.628208e+18,8.00670084544037
